evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,costTradeoff,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,densityConf,nwLength,meanPathLength,nwSize,costTradeoff,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
1500,1500,20.0,36,0.03934799589700508,1.347275330776121,0.5097916478214255,0.058815644913205886,0.03521719160426853,0.6880981830322002,508.68886236276853,2,"[1.5292832401176613,1.1652674214345808]","[0.0639793451988574,0.053651944627554383]","[36,36]","[479.93332304471994,537.4444016808171]","[0.53973380902002,0.47984948662283095]","[109.0,104.0]","[0.03934799589700508,0.03934799589700508]","[20.0,20.0]","[881912657,-2036369927]","[0.6761674692558067,0.7000288968085935]","[0.035961780450567256,0.0344726027579698]"
1500,1500,16.92651414843784,19,0.039091547273478904,1.5189507102519086,0.5962623995906003,0.06998207049508234,0.03290455485919568,0.6475649698226216,471.57604772861544,1,"[1.5189507102519086]","[0.06998207049508234]","[19]","[471.57604772861544]","[0.5962623995906003]","[109.0]","[0.039091547273478904]","[16.92651414843784]","[546305]","[0.6475649698226216]","[0.03290455485919568]"
1500,1500,16.82843897566857,15,0.03126945708730632,2.2634419181913854,0.7393572557763383,0.08182154757497223,0.023668094588621902,0.6070232354616508,532.5224554555367,1,"[2.2634419181913854]","[0.08182154757497223]","[15]","[532.5224554555367]","[0.7393572557763383]","[113.0]","[0.03126945708730632]","[16.82843897566857]","[1485658018]","[0.6070232354616508]","[0.023668094588621902]"
1500,1500,4.011378725702347,11,0.04773419304085272,1.7161480457239462,0.7236570399496047,0.09935269207501511,0.024589422034258162,0.5958340004632825,399.429379723316,1,"[1.7161480457239462]","[0.09935269207501511]","[11]","[399.429379723316]","[0.7236570399496047]","[104.0]","[0.04773419304085272]","[4.011378725702347]","[575876919]","[0.5958340004632825]","[0.024589422034258162]"
1500,1500,13.953272963144647,18,0.0410885482278747,1.4039290317608133,0.6835946195940199,0.0681100332394277,0.026016268133739702,0.5979588677227541,452.6186422743009,1,"[1.4039290317608133]","[0.0681100332394277]","[18]","[452.6186422743009]","[0.6835946195940199]","[118.0]","[0.0410885482278747]","[13.953272963144647]","[-767327922]","[0.5979588677227541]","[0.026016268133739702]"
1500,1500,5.758147158677942,39,0.04286036072682081,1.3553519806914565,0.6812090744436566,0.0792733066091068,0.06384566696551414,0.7204076657625629,360.3766012492754,1,"[1.3553519806914565]","[0.0792733066091068]","[39]","[360.3766012492754]","[0.6812090744436566]","[69.0]","[0.04286036072682081]","[5.758147158677942]","[-483982750]","[0.7204076657625629]","[0.06384566696551414]"
1500,1500,10.59167786611235,48,0.03706090589767203,1.8886813623712686,0.7539975379168715,0.09299267987651118,0.02817077514798879,0.5956943163091465,388.430438016127,1,"[1.8886813623712686]","[0.09299267987651118]","[48]","[388.430438016127]","[0.7539975379168715]","[103.0]","[0.03706090589767203]","[10.59167786611235]","[1647983334]","[0.5956943163091465]","[0.02817077514798879]"
1500,1500,19.294936415760176,30,0.038933508210395325,1.931520187673485,0.7505931622130406,0.06353851400822248,0.04696449624364908,0.6504338804302855,529.087723916334,2,"[2.133558949794861,1.7294814255521092]","[0.06815274277960845,0.05892428523683651]","[30,30]","[502.23100442047047,555.9444434121975]","[0.9430112663364068,0.5581750580896745]","[105.0,101.0]","[0.038933508210395325,0.038933508210395325]","[19.294936415760176,19.294936415760176]","[556503640,-357802686]","[0.5476568553870829,0.7532109054734881]","[0.037119755853763564,0.0568092366335346]"
1500,1500,15.625676453323411,20,0.04183113871087771,1.6424130832668489,0.6790718123185819,0.0791468868249054,0.03222652953583187,0.5875268271173073,448.8112508099288,1,"[1.6424130832668489]","[0.0791468868249054]","[20]","[448.8112508099288]","[0.6790718123185819]","[107.0]","[0.04183113871087771]","[15.625676453323411]","[372696215]","[0.5875268271173073]","[0.03222652953583187]"
1500,1500,19.63400987079867,31,0.03883819802398187,1.3474543702199024,0.5142811396149397,0.05064337150277417,0.08728022064446933,0.7793209809201785,504.9679136941566,1,"[1.3474543702199024]","[0.05064337150277417]","[31]","[504.9679136941566]","[0.5142811396149397]","[101.0]","[0.03883819802398187]","[19.63400987079867]","[590967164]","[0.7793209809201785]","[0.08728022064446933]"
1500,1500,18.67953826025999,43,0.04505999364991624,2.1172937999910935,0.8307890135145516,0.07142371079213185,0.021975550444885857,0.5978986094346826,611.6918787742151,1,"[2.1172937999910935]","[0.07142371079213185]","[43]","[611.6918787742151]","[0.8307890135145516]","[113.0]","[0.04505999364991624]","[18.67953826025999]","[989214686]","[0.5978986094346826]","[0.021975550444885857]"
1500,1500,15.73236474086777,37,0.03966166552657503,1.4452063290999084,0.7067640181074347,0.08155824790307549,0.02997496572266111,0.5939426239478627,463.6999730768979,1,"[1.4452063290999084]","[0.08155824790307549]","[37]","[463.6999730768979]","[0.7067640181074347]","[102.0]","[0.03966166552657503]","[15.73236474086777]","[1193699067]","[0.5939426239478627]","[0.02997496572266111]"
1500,1500,19.360581762599804,26,0.05,1.7740643982939763,0.7865014786746977,0.07647520909384964,0.03291156867921641,0.5780619320249161,544.7141385186768,1,"[1.7740643982939763]","[0.07647520909384964]","[26]","[544.7141385186768]","[0.7865014786746977]","[100.0]","[0.05]","[19.360581762599804]","[540005852]","[0.5780619320249161]","[0.03291156867921641]"
1500,1500,10.657758515742731,33,0.03758505579123987,1.6153661585098071,0.7117667731965152,0.07084155161078239,0.02757302978076605,0.5924369743595004,464.5035629781779,1,"[1.6153661585098071]","[0.07084155161078239]","[33]","[464.5035629781779]","[0.7117667731965152]","[120.0]","[0.03758505579123987]","[10.657758515742731]","[-383432349]","[0.5924369743595004]","[0.02757302978076605]"
1500,1500,14.546944677556505,26,0.019890935729831066,1.929173191419181,0.794366347656915,0.08337773205220066,0.02617186391889692,0.5603025596253391,489.5202922518468,1,"[1.929173191419181]","[0.08337773205220066]","[26]","[489.5202922518468]","[0.794366347656915]","[113.0]","[0.019890935729831066]","[14.546944677556505]","[-1679156304]","[0.5603025596253391]","[0.02617186391889692]"
1500,1500,15.330701766592272,35,0.041108436797302805,1.785333646089065,0.8009060575039816,0.0840503517215846,0.02731391724967743,0.5715484145464829,501.99266942454364,1,"[1.785333646089065]","[0.0840503517215846]","[35]","[501.99266942454364]","[0.8009060575039816]","[105.0]","[0.041108436797302805]","[15.330701766592272]","[1922528200]","[0.5715484145464829]","[0.02731391724967743]"
1500,1500,18.93382673571083,15,0.0366155225094174,1.4737168519621802,0.6210192388460694,0.06671327159713104,0.027614377917719105,0.6740688808876278,575.827637178445,1,"[1.4737168519621802]","[0.06671327159713104]","[15]","[575.827637178445]","[0.6210192388460694]","[110.0]","[0.0366155225094174]","[18.93382673571083]","[1327004348]","[0.6740688808876278]","[0.027614377917719105]"
1500,1500,15.712689423585301,39,0.042932546255211146,1.5027083911372272,0.60364165208535,0.043489473927587306,0.08808843627589155,0.7487297678092649,588.7256552724108,2,"[1.316186273426031,1.6892305088484232]","[0.044446942165274186,0.042532005689900426]","[39,39]","[531.0198467673722,646.4314637774494]","[0.5343079991334528,0.6729753050372471]","[93.0,88.0]","[0.042932546255211146,0.042932546255211146]","[15.712689423585301,15.712689423585301]","[-259251006,2089744037]","[0.7568601481682841,0.7405993874502458]","[0.08653409359936218,0.08964277895242093]"
1500,1500,20.0,9,0.03636473225366667,1.6448638078081872,0.6353537141596675,0.059174761832370526,0.03809891351116177,0.670361342983071,615.7050009858697,2,"[1.4500051132833653,1.839722502333009]","[0.057945677510894904,0.060403846153846155]","[9,9]","[588.2562485484924,643.1537534232469]","[0.6005886190256711,0.6701188092936637]","[111.0,102.0]","[0.03636473225366667,0.03636473225366667]","[20.0,20.0]","[-1974239136,-2006905804]","[0.6798661823283845,0.6608565036377575]","[0.038843795390821056,0.037354031631502485]"
1500,1500,5.151647893554456,18,0.049234275816716855,1.9291956319077037,0.8776494416669763,0.11040353724039902,0.02786904509880915,0.5717132030250934,364.16550409489366,1,"[1.9291956319077037]","[0.11040353724039902]","[18]","[364.16550409489366]","[0.8776494416669763]","[102.0]","[0.049234275816716855]","[5.151647893554456]","[766233227]","[0.5717132030250934]","[0.02786904509880915]"
1500,1500,5.39723485817504,23,0.048239537423334755,1.7500803190170038,0.7378393964053925,0.11383981693363844,0.024521490161118455,0.5983396907410369,406.63257193556393,1,"[1.7500803190170038]","[0.11383981693363844]","[23]","[406.63257193556393]","[0.7378393964053925]","[101.0]","[0.048239537423334755]","[5.39723485817504]","[-1852799305]","[0.5983396907410369]","[0.024521490161118455]"
1500,1500,17.55487216121287,27,0.020784689596145496,1.1805432872421933,0.6224182189571935,0.06494622476357637,0.027392173019971593,0.62363957261553,516.2054359519345,1,"[1.1805432872421933]","[0.06494622476357637]","[27]","[516.2054359519345]","[0.6224182189571935]","[111.0]","[0.020784689596145496]","[17.55487216121287]","[-1299148337]","[0.62363957261553]","[0.027392173019971593]"
1500,1500,16.929931194139314,42,0.03911693006624456,1.5618392774801584,0.6253548032264364,0.0736713826502559,0.030464185200075142,0.6683020721721428,516.6641027483508,1,"[1.5618392774801584]","[0.0736713826502559]","[42]","[516.6641027483508]","[0.6253548032264364]","[104.0]","[0.03911693006624456]","[16.929931194139314]","[704213461]","[0.6683020721721428]","[0.030464185200075142]"
1500,1500,4.781920637322893,46,0.047341484143506,1.9755283023033687,0.7842547577699459,0.12186788604996288,0.02338594962567344,0.5439806675321407,388.0074929439162,2,"[2.217893776283511,1.7331628283232268]","[0.13048940832724618,0.11324636377267958]","[46,46]","[377.16643726173555,398.8485486260969]","[0.8175629933326872,0.7509465222072047]","[101.0,107.0]","[0.047341484143506,0.047341484143506]","[4.781920637322893,4.781920637322893]","[69814010,1955704526]","[0.5261476688344088,0.5618136662298726]","[0.02461670868683242,0.022155190564514458]"
1500,1500,19.24137352265872,18,0.01900519263926006,1.766162728535859,0.7449525009567584,0.07332844376948172,0.03241632557947281,0.6141039706589515,484.97794981501136,2,"[1.7234733326414333,1.8088521244302846]","[0.08049687010954616,0.06616001742941727]","[18,18]","[467.8012894093083,502.15461022071446]","[0.7588197394775775,0.7310852624359391]","[103.0,102.0]","[0.01900519263926006,0.01900519263926006]","[19.24137352265872,19.24137352265872]","[47155333,1415674366]","[0.6112745247941147,0.6169334165237884]","[0.03252817802568827,0.032304473133257364]"
1500,1500,4.647960614398763,30,0.04918547091799184,1.641638008142805,0.7633673569881321,0.0919619644094905,0.028245050455489355,0.5804383721671039,395.2023428477818,1,"[1.641638008142805]","[0.0919619644094905]","[30]","[395.2023428477818]","[0.7633673569881321]","[105.0]","[0.04918547091799184]","[4.647960614398763]","[907287259]","[0.5804383721671039]","[0.028245050455489355]"
1500,1500,16.74256282559894,10,0.039347558392435866,2.0416966434652886,0.6926269653955657,0.06663274806438996,0.029261576276610732,0.6193971501662038,537.1472417938293,1,"[2.0416966434652886]","[0.06663274806438996]","[10]","[537.1472417938293]","[0.6926269653955657]","[117.0]","[0.039347558392435866]","[16.74256282559894]","[-1788833557]","[0.6193971501662038]","[0.029261576276610732]"
1500,1500,5.171576251004669,30,0.03718142714441452,1.5965986697523147,0.7473167520103505,0.08260205032618825,0.031139530259167127,0.5918482572069168,414.1732844633836,1,"[1.5965986697523147]","[0.08260205032618825]","[30]","[414.1732844633836]","[0.7473167520103505]","[105.0]","[0.03718142714441452]","[5.171576251004669]","[-1384946555]","[0.5918482572069168]","[0.031139530259167127]"
1500,1500,14.162979094290131,29,0.04170703763163216,1.5508903865388677,0.6860508967935759,0.08310817375230083,0.03670127383468038,0.5905166028378873,378.21082679725384,1,"[1.5508903865388677]","[0.08310817375230083]","[29]","[378.21082679725384]","[0.6860508967935759]","[101.0]","[0.04170703763163216]","[14.162979094290131]","[1813297878]","[0.5905166028378873]","[0.03670127383468038]"
1500,1500,17.21472250734083,36,0.03960548203912248,1.3829900907221875,0.5389445697052538,0.06319045514803359,0.03486112117261863,0.660037531937002,475.6721726012036,1,"[1.3829900907221875]","[0.06319045514803359]","[36]","[475.6721726012036]","[0.5389445697052538]","[106.0]","[0.03960548203912248]","[17.21472250734083]","[1871855429]","[0.660037531937002]","[0.03486112117261863]"
1500,1500,4.69143277238081,32,0.04730796704557802,1.4983347982612278,0.7358549562975683,0.10099971231300346,0.021961128490021502,0.5742352868821112,402.89123419529716,1,"[1.4983347982612278]","[0.10099971231300346]","[32]","[402.89123419529716]","[0.7358549562975683]","[116.0]","[0.04730796704557802]","[4.69143277238081]","[-744178163]","[0.5742352868821112]","[0.021961128490021502]"
1500,1500,20.0,26,0.041799837891787706,1.4628771243069254,0.5733782828105354,0.06401247014743947,0.03442788102460529,0.695730368197568,536.8294556234791,1,"[1.4628771243069254]","[0.06401247014743947]","[26]","[536.8294556234791]","[0.5733782828105354]","[107.0]","[0.041799837891787706]","[20.0]","[-1488404249]","[0.695730368197568]","[0.03442788102460529]"
1500,1500,20.0,2,0.046852338668615906,1.3928330638322852,0.6151499463165342,0.06489091831557585,0.031945410766273434,0.6613701030451629,549.6065368518152,1,"[1.3928330638322852]","[0.06489091831557585]","[2]","[549.6065368518152]","[0.6151499463165342]","[110.0]","[0.046852338668615906]","[20.0]","[-176205947]","[0.6613701030451629]","[0.031945410766273434]"
1500,1500,20.0,10,0.04137742573100026,1.747810839749988,0.7024134201189878,0.0757763042373273,0.03293201418924682,0.6297312099094278,470.94224316224694,1,"[1.747810839749988]","[0.0757763042373273]","[10]","[470.94224316224694]","[0.7024134201189878]","[101.0]","[0.04137742573100026]","[20.0]","[1852685616]","[0.6297312099094278]","[0.03293201418924682]"
1500,1500,16.582316340803917,11,0.034108749180803026,2.016077916303572,0.81949486037723,0.08737040297339593,0.024061854130490824,0.5536516674788944,548.1410835112546,1,"[2.016077916303572]","[0.08737040297339593]","[11]","[548.1410835112546]","[0.81949486037723]","[111.0]","[0.034108749180803026]","[16.582316340803917]","[1735879032]","[0.5536516674788944]","[0.024061854130490824]"
1500,1500,16.77194245026049,43,0.039332076325184664,1.467641197244373,0.6576901137066717,0.07466150037670864,0.024195418932257025,0.6705421089039049,545.0877906051386,1,"[1.467641197244373]","[0.07466150037670864]","[43]","[545.0877906051386]","[0.6576901137066717]","[115.0]","[0.039332076325184664]","[16.77194245026049]","[1906690893]","[0.6705421089039049]","[0.024195418932257025]"
1500,1500,13.1975387429016,26,0.0380109338272718,1.368235272723868,0.623709034723352,0.0770305494734647,0.02955694739286768,0.6442987481582351,479.10156860099295,1,"[1.368235272723868]","[0.0770305494734647]","[26]","[479.10156860099295]","[0.623709034723352]","[103.0]","[0.0380109338272718]","[13.1975387429016]","[1124925647]","[0.6442987481582351]","[0.02955694739286768]"
1500,1500,19.236121638788447,11,0.03859415979647032,1.2513692187181635,0.5966883537699765,0.05903220585855316,0.02749121375045681,0.6641084476782299,586.7961334507521,1,"[1.2513692187181635]","[0.05903220585855316]","[11]","[586.7961334507521]","[0.5966883537699765]","[110.0]","[0.03859415979647032]","[19.236121638788447]","[-1248614700]","[0.6641084476782299]","[0.02749121375045681]"
1500,1500,19.861581956375737,37,0.036724925210154684,2.2565522454534013,0.9009363146360867,0.06962000624219725,0.024798642586746137,0.5212178886876174,550.6850508785654,1,"[2.2565522454534013]","[0.06962000624219725]","[37]","[550.6850508785654]","[0.9009363146360867]","[126.0]","[0.036724925210154684]","[19.861581956375737]","[1678951409]","[0.5212178886876174]","[0.024798642586746137]"
1500,1500,17.108031655181936,33,0.03888056030171655,2.2671979719870317,0.8250856399348995,0.09203290732046601,0.031390354050412246,0.5749996548222804,466.36937212131176,1,"[2.2671979719870317]","[0.09203290732046601]","[33]","[466.36937212131176]","[0.8250856399348995]","[103.0]","[0.03888056030171655]","[17.108031655181936]","[1552510585]","[0.5749996548222804]","[0.031390354050412246]"
1500,1500,19.112746592560665,23,0.04895985965709469,1.4403355200482544,0.629719915949736,0.06335907335907337,0.02571073847567504,0.6672034121173922,635.0198102422416,2,"[1.6692568174703244,1.2114142226261844]","[0.06926211926211927,0.05745602745602746]","[23,23]","[648.0198569528864,622.0197635315968]","[0.6750708045092346,0.5843690273902374]","[109.0,112.0]","[0.04895985965709469,0.04895985965709469]","[19.112746592560665,19.112746592560665]","[-1944027406,140670185]","[0.6324360099437194,0.701970814291065]","[0.0256049843113743,0.025816492639975784]"
1500,1500,13.66003161936548,14,0.04998795820095906,2.152978522660988,0.7838173152180048,0.09330347144456887,0.027909560128844765,0.5922048261716303,469.25470274986986,1,"[2.152978522660988]","[0.09330347144456887]","[14]","[469.25470274986986]","[0.7838173152180048]","[103.0]","[0.04998795820095906]","[13.66003161936548]","[-237238674]","[0.5922048261716303]","[0.027909560128844765]"
1500,1500,16.88408013101747,22,0.0385375657717381,1.4001557996839529,0.5352159210257721,0.07211216014032916,0.04313991177485221,0.6483796194468648,434.80982413502903,1,"[1.4001557996839529]","[0.07211216014032916]","[22]","[434.80982413502903]","[0.5352159210257721]","[105.0]","[0.0385375657717381]","[16.88408013101747]","[-440616832]","[0.6483796194468648]","[0.04313991177485221]"
1500,1500,4.0,27,0.04483111647899238,1.304551244890123,0.5881515698441588,0.09726992920898737,0.028146202314005775,0.6217377511197959,372.49219160957085,1,"[1.304551244890123]","[0.09726992920898737]","[27]","[372.49219160957085]","[0.5881515698441588]","[103.0]","[0.04483111647899238]","[4.0]","[1691053690]","[0.6217377511197959]","[0.028146202314005775]"
1500,1500,16.61478749052701,12,0.033023058340105584,1.826908226263873,0.7157904075084234,0.09006026716371544,0.027873587706301623,0.6249814383589711,447.68143126927214,1,"[1.826908226263873]","[0.09006026716371544]","[12]","[447.68143126927214]","[0.7157904075084234]","[107.0]","[0.033023058340105584]","[16.61478749052701]","[-1064112903]","[0.6249814383589711]","[0.027873587706301623]"
1500,1500,17.24791158587901,50,0.03799419766559208,1.4496889857443376,0.6854298108716804,0.06950501253132832,0.023085583684195,0.6408989719238152,618.2602817302211,1,"[1.4496889857443376]","[0.06950501253132832]","[50]","[618.2602817302211]","[0.6854298108716804]","[115.0]","[0.03799419766559208]","[17.24791158587901]","[-299726613]","[0.6408989719238152]","[0.023085583684195]"
1500,1500,18.35763498924598,43,0.038888838536589615,2.077990519397393,0.8631105561220935,0.08885922066644959,0.023181821638767898,0.5641830587815361,553.6977296886345,1,"[2.077990519397393]","[0.08885922066644959]","[43]","[553.6977296886345]","[0.8631105561220935]","[115.0]","[0.038888838536589615]","[18.35763498924598]","[-519885061]","[0.5641830587815361]","[0.023181821638767898]"
1500,1500,20.0,3,0.03916150387266193,1.3368739380380557,0.5592370918140993,0.044515057826634605,0.03128068985444037,0.7306899351706604,722.4773089668116,1,"[1.3368739380380557]","[0.044515057826634605]","[3]","[722.4773089668116]","[0.5592370918140993]","[117.0]","[0.03916150387266193]","[20.0]","[-1047075382]","[0.7306899351706604]","[0.03128068985444037]"
1500,1500,16.251498649719203,23,0.0396194850504184,1.9200133939831963,0.6751487745314739,0.07656096763648251,0.025380932154209508,0.6525307557934812,547.0898042610627,1,"[1.9200133939831963]","[0.07656096763648251]","[23]","[547.0898042610627]","[0.6751487745314739]","[113.0]","[0.0396194850504184]","[16.251498649719203]","[41589352]","[0.6525307557934812]","[0.025380932154209508]"
1500,1500,15.522283542802347,38,0.023432115109407615,2.018431032207975,0.722403053926245,0.083897616468039,0.03181898312981449,0.6116543066977098,471.2863779942798,1,"[2.018431032207975]","[0.083897616468039]","[38]","[471.2863779942798]","[0.722403053926245]","[109.0]","[0.023432115109407615]","[15.522283542802347]","[535676655]","[0.6116543066977098]","[0.03181898312981449]"
1500,1500,10.93604610845402,40,0.03817689152284562,1.926491423515016,0.7317059081783266,0.09502155881487126,0.020149943975922995,0.5817015827659537,478.7891392243503,1,"[1.926491423515016]","[0.09502155881487126]","[40]","[478.7891392243503]","[0.7317059081783266]","[125.0]","[0.03817689152284562]","[10.93604610845402]","[-1761581342]","[0.5817015827659537]","[0.020149943975922995]"
1500,1500,17.23295116417995,39,0.039545351518967375,1.1735642993085111,0.5732202287071123,0.03017438297398184,0.1399598843016359,0.8111054943665501,676.7651064432011,2,"[1.183834175818852,1.1632944227981705]","[0.03454231433506045,0.025806451612903226]","[39,39]","[548.2616893980187,805.2685234883837]","[0.5839456189875476,0.562494838426677]","[92.0,107.0]","[0.039545351518967375,0.039545351518967375]","[17.23295116417995,17.23295116417995]","[373484633,960273478]","[0.7973734280921821,0.8248375606409182]","[0.13011989348328146,0.14979987511999032]"
1500,1500,19.708143191780806,10,0.03923065408840459,1.7459078324410202,0.6954631320586426,0.0717497189958786,0.03161285105741378,0.6230662454759887,514.972951937647,3,"[1.9976032311203509,1.7459078324410202,1.619383680782681]","[0.07731928592332454,0.07131748116402847,0.0717497189958786]","[10,10,10]","[555.4935619432725,465.85909356999633,514.972951937647]","[0.7716761456260286,0.6584391674991863,0.6954631320586426]","[111.0,100.0,104.0]","[0.03923065408840459,0.03923065408840459,0.03923065408840459]","[19.708143191780806,19.708143191780806,19.708143191780806]","[-2068326851,-445744422,-530218524]","[0.6230662454759887,0.6330507476727697,0.611044523917693]","[0.031110861549981404,0.03847395104157857,0.03161285105741378]"
1500,1500,19.552578024131677,26,0.03834197983014246,1.2844787188556224,0.5795329972192143,0.06096709246093675,0.03169471224363945,0.6929400590584399,528.8443262428129,1,"[1.2844787188556224]","[0.06096709246093675]","[26]","[528.8443262428129]","[0.5795329972192143]","[107.0]","[0.03834197983014246]","[19.552578024131677]","[-1671866861]","[0.6929400590584399]","[0.03169471224363945]"
1500,1500,10.990393364825813,15,0.02107212463807147,1.4458595620344596,0.6447349998137195,0.0714123438091632,0.026218171360358544,0.6643606426316379,469.9735646240551,1,"[1.4458595620344596]","[0.0714123438091632]","[15]","[469.9735646240551]","[0.6447349998137195]","[107.0]","[0.02107212463807147]","[10.990393364825813]","[-1640202308]","[0.6643606426316379]","[0.026218171360358544]"
1500,1500,16.7490328177716,33,0.03818424616840737,2.277920023981229,0.7282813274133798,0.08725362789690275,0.033975166174626946,0.6293047147571749,479.55718929287946,1,"[2.277920023981229]","[0.08725362789690275]","[33]","[479.55718929287946]","[0.7282813274133798]","[111.0]","[0.03818424616840737]","[16.7490328177716]","[-542359842]","[0.6293047147571749]","[0.033975166174626946]"
1500,1500,8.360068896550917,24,0.047283226313751495,2.2524469906476967,0.8246074390654647,0.09264189886480907,0.03177767442879754,0.5154802005446074,397.94879558019807,1,"[2.2524469906476967]","[0.09264189886480907]","[24]","[397.94879558019807]","[0.8246074390654647]","[104.0]","[0.047283226313751495]","[8.360068896550917]","[1226121071]","[0.5154802005446074]","[0.03177767442879754]"
