evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,costTradeoff,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,densityConf,nwLength,meanPathLength,nwSize,costTradeoff,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
1000,1000,19.360581762599804,26,0.05,1.7740643982939763,0.7865014786746977,0.07647520909384964,0.03291156867921641,0.5780619320249161,544.7141385186768,1,"[1.7740643982939763]","[0.07647520909384964]","[26]","[544.7141385186768]","[0.7865014786746977]","[100.0]","[0.05]","[19.360581762599804]","[540005852]","[0.5780619320249161]","[0.03291156867921641]"
1000,1000,18.93382673571083,15,0.0366155225094174,1.4737168519621802,0.6210192388460694,0.06671327159713104,0.027614377917719105,0.6740688808876278,575.827637178445,1,"[1.4737168519621802]","[0.06671327159713104]","[15]","[575.827637178445]","[0.6210192388460694]","[110.0]","[0.0366155225094174]","[18.93382673571083]","[1327004348]","[0.6740688808876278]","[0.027614377917719105]"
1000,1000,17.266779324478968,24,0.029407066658113525,1.3588347085589048,0.5660996649388593,0.056909365620597424,0.039707896529632636,0.6819792183527245,548.2388202961846,1,"[1.3588347085589048]","[0.056909365620597424]","[24]","[548.2388202961846]","[0.5660996649388593]","[102.0]","[0.029407066658113525]","[17.266779324478968]","[1203793918]","[0.6819792183527245]","[0.039707896529632636]"
1000,1000,20.0,9,0.03636473225366667,1.6448638078081872,0.6353537141596675,0.059174761832370526,0.03809891351116177,0.670361342983071,615.7050009858697,2,"[1.4500051132833653,1.839722502333009]","[0.057945677510894904,0.060403846153846155]","[9,9]","[588.2562485484924,643.1537534232469]","[0.6005886190256711,0.6701188092936637]","[111.0,102.0]","[0.03636473225366667,0.03636473225366667]","[20.0,20.0]","[-1974239136,-2006905804]","[0.6798661823283845,0.6608565036377575]","[0.038843795390821056,0.037354031631502485]"
1000,1000,4.011378725702347,11,0.04773419304085272,1.7161480457239462,0.7236570399496047,0.09935269207501511,0.024589422034258162,0.5958340004632825,399.429379723316,1,"[1.7161480457239462]","[0.09935269207501511]","[11]","[399.429379723316]","[0.7236570399496047]","[104.0]","[0.04773419304085272]","[4.011378725702347]","[575876919]","[0.5958340004632825]","[0.024589422034258162]"
1000,1000,13.953272963144647,18,0.0410885482278747,1.4039290317608133,0.6835946195940199,0.0681100332394277,0.026016268133739702,0.5979588677227541,452.6186422743009,1,"[1.4039290317608133]","[0.0681100332394277]","[18]","[452.6186422743009]","[0.6835946195940199]","[118.0]","[0.0410885482278747]","[13.953272963144647]","[-767327922]","[0.5979588677227541]","[0.026016268133739702]"
1000,1000,5.758147158677942,39,0.04286036072682081,1.3553519806914565,0.6812090744436566,0.0792733066091068,0.06384566696551414,0.7204076657625629,360.3766012492754,1,"[1.3553519806914565]","[0.0792733066091068]","[39]","[360.3766012492754]","[0.6812090744436566]","[69.0]","[0.04286036072682081]","[5.758147158677942]","[-483982750]","[0.7204076657625629]","[0.06384566696551414]"
1000,1000,10.59167786611235,48,0.03706090589767203,1.8886813623712686,0.7539975379168715,0.09299267987651118,0.02817077514798879,0.5956943163091465,388.430438016127,1,"[1.8886813623712686]","[0.09299267987651118]","[48]","[388.430438016127]","[0.7539975379168715]","[103.0]","[0.03706090589767203]","[10.59167786611235]","[1647983334]","[0.5956943163091465]","[0.02817077514798879]"
1000,1000,19.63400987079867,31,0.03883819802398187,1.3474543702199024,0.5142811396149397,0.05064337150277417,0.08728022064446933,0.7793209809201785,504.9679136941566,1,"[1.3474543702199024]","[0.05064337150277417]","[31]","[504.9679136941566]","[0.5142811396149397]","[101.0]","[0.03883819802398187]","[19.63400987079867]","[590967164]","[0.7793209809201785]","[0.08728022064446933]"
1000,1000,18.67953826025999,43,0.04505999364991624,2.1172937999910935,0.8307890135145516,0.07142371079213185,0.021975550444885857,0.5978986094346826,611.6918787742151,1,"[2.1172937999910935]","[0.07142371079213185]","[43]","[611.6918787742151]","[0.8307890135145516]","[113.0]","[0.04505999364991624]","[18.67953826025999]","[989214686]","[0.5978986094346826]","[0.021975550444885857]"
1000,1000,15.73236474086777,37,0.03966166552657503,1.4452063290999084,0.7067640181074347,0.08155824790307549,0.02997496572266111,0.5939426239478627,463.6999730768979,1,"[1.4452063290999084]","[0.08155824790307549]","[37]","[463.6999730768979]","[0.7067640181074347]","[102.0]","[0.03966166552657503]","[15.73236474086777]","[1193699067]","[0.5939426239478627]","[0.02997496572266111]"
1000,1000,14.546944677556505,26,0.019890935729831066,1.929173191419181,0.794366347656915,0.08337773205220066,0.02617186391889692,0.5603025596253391,489.5202922518468,1,"[1.929173191419181]","[0.08337773205220066]","[26]","[489.5202922518468]","[0.794366347656915]","[113.0]","[0.019890935729831066]","[14.546944677556505]","[-1679156304]","[0.5603025596253391]","[0.02617186391889692]"
1000,1000,15.330701766592272,35,0.041108436797302805,1.785333646089065,0.8009060575039816,0.0840503517215846,0.02731391724967743,0.5715484145464829,501.99266942454364,1,"[1.785333646089065]","[0.0840503517215846]","[35]","[501.99266942454364]","[0.8009060575039816]","[105.0]","[0.041108436797302805]","[15.330701766592272]","[1922528200]","[0.5715484145464829]","[0.02731391724967743]"
1000,1000,5.39723485817504,23,0.048239537423334755,1.7500803190170038,0.7378393964053925,0.11383981693363844,0.024521490161118455,0.5983396907410369,406.63257193556393,1,"[1.7500803190170038]","[0.11383981693363844]","[23]","[406.63257193556393]","[0.7378393964053925]","[101.0]","[0.048239537423334755]","[5.39723485817504]","[-1852799305]","[0.5983396907410369]","[0.024521490161118455]"
1000,1000,16.497389812915635,46,0.04277327723941268,1.3013421748557228,0.5094004622772583,0.05888141787390572,0.030346804559807074,0.7145658136715233,553.1435637848648,1,"[1.3013421748557228]","[0.05888141787390572]","[46]","[553.1435637848648]","[0.5094004622772583]","[109.0]","[0.04277327723941268]","[16.497389812915635]","[-1085648694]","[0.7145658136715233]","[0.030346804559807074]"
1000,1000,17.55487216121287,27,0.020784689596145496,1.1805432872421933,0.6224182189571935,0.06494622476357637,0.027392173019971593,0.62363957261553,516.2054359519345,1,"[1.1805432872421933]","[0.06494622476357637]","[27]","[516.2054359519345]","[0.6224182189571935]","[111.0]","[0.020784689596145496]","[17.55487216121287]","[-1299148337]","[0.62363957261553]","[0.027392173019971593]"
1000,1000,16.929931194139314,42,0.03911693006624456,1.5618392774801584,0.6253548032264364,0.0736713826502559,0.030464185200075142,0.6683020721721428,516.6641027483508,1,"[1.5618392774801584]","[0.0736713826502559]","[42]","[516.6641027483508]","[0.6253548032264364]","[104.0]","[0.03911693006624456]","[16.929931194139314]","[704213461]","[0.6683020721721428]","[0.030464185200075142]"
1000,1000,4.781920637322893,46,0.047341484143506,1.9755283023033687,0.7842547577699459,0.12186788604996288,0.02338594962567344,0.5439806675321407,388.0074929439162,2,"[2.217893776283511,1.7331628283232268]","[0.13048940832724618,0.11324636377267958]","[46,46]","[377.16643726173555,398.8485486260969]","[0.8175629933326872,0.7509465222072047]","[101.0,107.0]","[0.047341484143506,0.047341484143506]","[4.781920637322893,4.781920637322893]","[69814010,1955704526]","[0.5261476688344088,0.5618136662298726]","[0.02461670868683242,0.022155190564514458]"
1000,1000,19.24137352265872,18,0.01900519263926006,1.766162728535859,0.7449525009567584,0.07332844376948172,0.03241632557947281,0.6141039706589515,484.97794981501136,2,"[1.7234733326414333,1.8088521244302846]","[0.08049687010954616,0.06616001742941727]","[18,18]","[467.8012894093083,502.15461022071446]","[0.7588197394775775,0.7310852624359391]","[103.0,102.0]","[0.01900519263926006,0.01900519263926006]","[19.24137352265872,19.24137352265872]","[47155333,1415674366]","[0.6112745247941147,0.6169334165237884]","[0.03252817802568827,0.032304473133257364]"
1000,1000,4.647960614398763,30,0.04918547091799184,1.641638008142805,0.7633673569881321,0.0919619644094905,0.028245050455489355,0.5804383721671039,395.2023428477818,1,"[1.641638008142805]","[0.0919619644094905]","[30]","[395.2023428477818]","[0.7633673569881321]","[105.0]","[0.04918547091799184]","[4.647960614398763]","[907287259]","[0.5804383721671039]","[0.028245050455489355]"
1000,1000,13.1975387429016,26,0.0380109338272718,1.368235272723868,0.623709034723352,0.0770305494734647,0.02955694739286768,0.6442987481582351,479.10156860099295,1,"[1.368235272723868]","[0.0770305494734647]","[26]","[479.10156860099295]","[0.623709034723352]","[103.0]","[0.0380109338272718]","[13.1975387429016]","[1124925647]","[0.6442987481582351]","[0.02955694739286768]"
1000,1000,19.236121638788447,11,0.03859415979647032,1.2513692187181635,0.5966883537699765,0.05903220585855316,0.02749121375045681,0.6641084476782299,586.7961334507521,1,"[1.2513692187181635]","[0.05903220585855316]","[11]","[586.7961334507521]","[0.5966883537699765]","[110.0]","[0.03859415979647032]","[19.236121638788447]","[-1248614700]","[0.6641084476782299]","[0.02749121375045681]"
1000,1000,17.21472250734083,36,0.03960548203912248,1.3829900907221875,0.5389445697052538,0.06319045514803359,0.03486112117261863,0.660037531937002,475.6721726012036,1,"[1.3829900907221875]","[0.06319045514803359]","[36]","[475.6721726012036]","[0.5389445697052538]","[106.0]","[0.03960548203912248]","[17.21472250734083]","[1871855429]","[0.660037531937002]","[0.03486112117261863]"
1000,1000,4.0,27,0.04483111647899238,1.304551244890123,0.5881515698441588,0.09726992920898737,0.028146202314005775,0.6217377511197959,372.49219160957085,1,"[1.304551244890123]","[0.09726992920898737]","[27]","[372.49219160957085]","[0.5881515698441588]","[103.0]","[0.04483111647899238]","[4.0]","[1691053690]","[0.6217377511197959]","[0.028146202314005775]"
1000,1000,4.69143277238081,32,0.04730796704557802,1.4983347982612278,0.7358549562975683,0.10099971231300346,0.021961128490021502,0.5742352868821112,402.89123419529716,1,"[1.4983347982612278]","[0.10099971231300346]","[32]","[402.89123419529716]","[0.7358549562975683]","[116.0]","[0.04730796704557802]","[4.69143277238081]","[-744178163]","[0.5742352868821112]","[0.021961128490021502]"
1000,1000,16.45698877794866,24,0.03945413332631375,1.423101083668799,0.5800438835524323,0.061571671508982864,0.03048710254976249,0.6625041405274491,542.3028307217461,1,"[1.423101083668799]","[0.061571671508982864]","[24]","[542.3028307217461]","[0.5800438835524323]","[113.0]","[0.03945413332631375]","[16.45698877794866]","[862393]","[0.6625041405274491]","[0.03048710254976249]"
1000,1000,20.0,2,0.046852338668615906,1.3928330638322852,0.6151499463165342,0.06489091831557585,0.031945410766273434,0.6613701030451629,549.6065368518152,1,"[1.3928330638322852]","[0.06489091831557585]","[2]","[549.6065368518152]","[0.6151499463165342]","[110.0]","[0.046852338668615906]","[20.0]","[-176205947]","[0.6613701030451629]","[0.031945410766273434]"
1000,1000,20.0,10,0.04137742573100026,1.747810839749988,0.7024134201189878,0.0757763042373273,0.03293201418924682,0.6297312099094278,470.94224316224694,1,"[1.747810839749988]","[0.0757763042373273]","[10]","[470.94224316224694]","[0.7024134201189878]","[101.0]","[0.04137742573100026]","[20.0]","[1852685616]","[0.6297312099094278]","[0.03293201418924682]"
1000,1000,16.582316340803917,11,0.034108749180803026,2.016077916303572,0.81949486037723,0.08737040297339593,0.024061854130490824,0.5536516674788944,548.1410835112546,1,"[2.016077916303572]","[0.08737040297339593]","[11]","[548.1410835112546]","[0.81949486037723]","[111.0]","[0.034108749180803026]","[16.582316340803917]","[1735879032]","[0.5536516674788944]","[0.024061854130490824]"
1000,1000,16.74256282559894,10,0.039347558392435866,2.0416966434652886,0.6926269653955657,0.06663274806438996,0.029261576276610732,0.6193971501662038,537.1472417938293,1,"[2.0416966434652886]","[0.06663274806438996]","[10]","[537.1472417938293]","[0.6926269653955657]","[117.0]","[0.039347558392435866]","[16.74256282559894]","[-1788833557]","[0.6193971501662038]","[0.029261576276610732]"
1000,1000,17.291912370603487,46,0.03838267893971068,1.6400280788949313,0.5698161928094418,0.06563040935672514,0.028836624485094345,0.6679059722070074,559.7815756162627,1,"[1.6400280788949313]","[0.06563040935672514]","[46]","[559.7815756162627]","[0.5698161928094418]","[106.0]","[0.03838267893971068]","[17.291912370603487]","[928915339]","[0.6679059722070074]","[0.028836624485094345]"
1000,1000,15.758299409891041,47,0.04176297347274194,2.019903395656143,0.7267095462065102,0.08731804832036359,0.03040100769032837,0.5908890751808998,499.55126171591195,1,"[2.019903395656143]","[0.08731804832036359]","[47]","[499.55126171591195]","[0.7267095462065102]","[108.0]","[0.04176297347274194]","[15.758299409891041]","[-140955162]","[0.5908890751808998]","[0.03040100769032837]"
1000,1000,16.61478749052701,12,0.033023058340105584,1.826908226263873,0.7157904075084234,0.09006026716371544,0.027873587706301623,0.6249814383589711,447.68143126927214,1,"[1.826908226263873]","[0.09006026716371544]","[12]","[447.68143126927214]","[0.7157904075084234]","[107.0]","[0.033023058340105584]","[16.61478749052701]","[-1064112903]","[0.6249814383589711]","[0.027873587706301623]"
1000,1000,5.357611259754434,23,0.04505047761347691,1.95708687437646,0.8742039755019632,0.12194355453852022,0.023350092340398764,0.5280383197338594,422.9329166295566,1,"[1.95708687437646]","[0.12194355453852022]","[23]","[422.9329166295566]","[0.8742039755019632]","[102.0]","[0.04505047761347691]","[5.357611259754434]","[-1356246513]","[0.5280383197338594]","[0.023350092340398764]"
1000,1000,16.857223226677903,23,0.039331026004107844,1.4629822566010957,0.695536169300089,0.0756346219637359,0.02314350801535987,0.638474868086736,539.5469171983266,1,"[1.4629822566010957]","[0.0756346219637359]","[23]","[539.5469171983266]","[0.695536169300089]","[114.0]","[0.039331026004107844]","[16.857223226677903]","[-1353245836]","[0.638474868086736]","[0.02314350801535987]"
1000,1000,17.24791158587901,50,0.03799419766559208,1.4496889857443376,0.6854298108716804,0.06950501253132832,0.023085583684195,0.6408989719238152,618.2602817302211,1,"[1.4496889857443376]","[0.06950501253132832]","[50]","[618.2602817302211]","[0.6854298108716804]","[115.0]","[0.03799419766559208]","[17.24791158587901]","[-299726613]","[0.6408989719238152]","[0.023085583684195]"
1000,1000,18.35763498924598,43,0.038888838536589615,2.077990519397393,0.8631105561220935,0.08885922066644959,0.023181821638767898,0.5641830587815361,553.6977296886345,1,"[2.077990519397393]","[0.08885922066644959]","[43]","[553.6977296886345]","[0.8631105561220935]","[115.0]","[0.038888838536589615]","[18.35763498924598]","[-519885061]","[0.5641830587815361]","[0.023181821638767898]"
1000,1000,20.0,3,0.03916150387266193,1.3368739380380557,0.5592370918140993,0.044515057826634605,0.03128068985444037,0.7306899351706604,722.4773089668116,1,"[1.3368739380380557]","[0.044515057826634605]","[3]","[722.4773089668116]","[0.5592370918140993]","[117.0]","[0.03916150387266193]","[20.0]","[-1047075382]","[0.7306899351706604]","[0.03128068985444037]"
1000,1000,16.251498649719203,23,0.0396194850504184,1.9200133939831963,0.6751487745314739,0.07656096763648251,0.025380932154209508,0.6525307557934812,547.0898042610627,1,"[1.9200133939831963]","[0.07656096763648251]","[23]","[547.0898042610627]","[0.6751487745314739]","[113.0]","[0.0396194850504184]","[16.251498649719203]","[41589352]","[0.6525307557934812]","[0.025380932154209508]"
1000,1000,15.522283542802347,38,0.023432115109407615,2.018431032207975,0.722403053926245,0.083897616468039,0.03181898312981449,0.6116543066977098,471.2863779942798,1,"[2.018431032207975]","[0.083897616468039]","[38]","[471.2863779942798]","[0.722403053926245]","[109.0]","[0.023432115109407615]","[15.522283542802347]","[535676655]","[0.6116543066977098]","[0.03181898312981449]"
1000,1000,17.23295116417995,39,0.039545351518967375,1.1735642993085111,0.5732202287071123,0.03017438297398184,0.1399598843016359,0.8111054943665501,676.7651064432011,2,"[1.183834175818852,1.1632944227981705]","[0.03454231433506045,0.025806451612903226]","[39,39]","[548.2616893980187,805.2685234883837]","[0.5839456189875476,0.562494838426677]","[92.0,107.0]","[0.039545351518967375,0.039545351518967375]","[17.23295116417995,17.23295116417995]","[373484633,960273478]","[0.7973734280921821,0.8248375606409182]","[0.13011989348328146,0.14979987511999032]"
1000,1000,19.708143191780806,10,0.03923065408840459,1.7459078324410202,0.6954631320586426,0.0717497189958786,0.03161285105741378,0.6230662454759887,514.972951937647,3,"[1.9976032311203509,1.7459078324410202,1.619383680782681]","[0.07731928592332454,0.07131748116402847,0.0717497189958786]","[10,10,10]","[555.4935619432725,465.85909356999633,514.972951937647]","[0.7716761456260286,0.6584391674991863,0.6954631320586426]","[111.0,100.0,104.0]","[0.03923065408840459,0.03923065408840459,0.03923065408840459]","[19.708143191780806,19.708143191780806,19.708143191780806]","[-2068326851,-445744422,-530218524]","[0.6230662454759887,0.6330507476727697,0.611044523917693]","[0.031110861549981404,0.03847395104157857,0.03161285105741378]"
1000,1000,10.990393364825813,15,0.02107212463807147,1.4458595620344596,0.6447349998137195,0.0714123438091632,0.026218171360358544,0.6643606426316379,469.9735646240551,1,"[1.4458595620344596]","[0.0714123438091632]","[15]","[469.9735646240551]","[0.6447349998137195]","[107.0]","[0.02107212463807147]","[10.990393364825813]","[-1640202308]","[0.6643606426316379]","[0.026218171360358544]"
1000,1000,16.7490328177716,33,0.03818424616840737,2.277920023981229,0.7282813274133798,0.08725362789690275,0.033975166174626946,0.6293047147571749,479.55718929287946,1,"[2.277920023981229]","[0.08725362789690275]","[33]","[479.55718929287946]","[0.7282813274133798]","[111.0]","[0.03818424616840737]","[16.7490328177716]","[-542359842]","[0.6293047147571749]","[0.033975166174626946]"
1000,1000,8.360068896550917,24,0.047283226313751495,2.2524469906476967,0.8246074390654647,0.09264189886480907,0.03177767442879754,0.5154802005446074,397.94879558019807,1,"[2.2524469906476967]","[0.09264189886480907]","[24]","[397.94879558019807]","[0.8246074390654647]","[104.0]","[0.047283226313751495]","[8.360068896550917]","[1226121071]","[0.5154802005446074]","[0.03177767442879754]"
1000,1000,18.655572474619333,16,0.03879330639047984,2.0858711176685105,0.813950407760208,0.07278381424930733,0.02911473289581005,0.6118227111348881,528.699982217959,2,"[2.070004295154772,2.101737940182249]","[0.08169360808414673,0.06387402041446792]","[16,16]","[482.279123930063,575.120840505855]","[0.8189970142605028,0.8089038012599131]","[103.0,117.0]","[0.03879330639047984,0.03879330639047984]","[18.655572474619333,18.655572474619333]","[-57683063,-813637528]","[0.6190775466080406,0.6045678756617355]","[0.0297588450088907,0.0284706207827294]"
1000,1000,4.0,39,0.04915592618185131,1.5439388638142055,0.794419166732509,0.10727806536351696,0.08361761042082001,0.6078277517772449,276.070432296236,1,"[1.5439388638142055]","[0.10727806536351696]","[39]","[276.070432296236]","[0.794419166732509]","[59.0]","[0.04915592618185131]","[4.0]","[341585398]","[0.6078277517772449]","[0.08361761042082001]"
1000,1000,16.908386732555005,20,0.039038109568876794,1.8311622839797794,0.7378152462739361,0.07830899830220714,0.03257296549267502,0.595221479267358,467.4908701578085,1,"[1.8311622839797794]","[0.07830899830220714]","[20]","[467.4908701578085]","[0.7378152462739361]","[106.0]","[0.039038109568876794]","[16.908386732555005]","[1631768245]","[0.595221479267358]","[0.03257296549267502]"
1000,1000,16.91222798519348,50,0.03500168859070046,1.8923149965263695,0.8438443720028544,0.07761953904368765,0.023931119867696193,0.5553371765906319,548.3622567942696,1,"[1.8923149965263695]","[0.07761953904368765]","[50]","[548.3622567942696]","[0.8438443720028544]","[106.0]","[0.03500168859070046]","[16.91222798519348]","[-1347922720]","[0.5553371765906319]","[0.023931119867696193]"
1000,1000,17.08195881200171,11,0.034720873145487455,1.9135035132321352,0.8107490279734759,0.07936144709600088,0.02620196081554688,0.575627486243777,551.3933852980354,1,"[1.9135035132321352]","[0.07936144709600088]","[11]","[551.3933852980354]","[0.8107490279734759]","[108.0]","[0.034720873145487455]","[17.08195881200171]","[1314637189]","[0.575627486243777]","[0.02620196081554688]"
1000,1000,16.13328100763087,36,0.03841814138229821,1.4317296696908404,0.4913829419701264,0.061104093567251466,0.04003904522849577,0.7231826290753103,482.8306429169764,1,"[1.4317296696908404]","[0.061104093567251466]","[36]","[482.8306429169764]","[0.4913829419701264]","[101.0]","[0.03841814138229821]","[16.13328100763087]","[-1687238499]","[0.7231826290753103]","[0.04003904522849577]"
1000,1000,15.013423621805,4,0.04907090237323628,2.265040894667742,0.9041731442152429,0.0929491134970587,0.025002385275685247,0.552685406502957,504.9244007384352,1,"[2.265040894667742]","[0.0929491134970587]","[4]","[504.9244007384352]","[0.9041731442152429]","[103.0]","[0.04907090237323628]","[15.013423621805]","[-1347226516]","[0.552685406502957]","[0.025002385275685247]"
1000,1000,19.90881508160089,37,0.04173459006091895,1.4267754444693768,0.6020306186300329,0.07045427935838895,0.03282171565187513,0.6585131451292575,507.80553397626556,1,"[1.4267754444693768]","[0.07045427935838895]","[37]","[507.80553397626556]","[0.6020306186300329]","[110.0]","[0.04173459006091895]","[19.90881508160089]","[925253780]","[0.6585131451292575]","[0.03282171565187513]"
1000,1000,19.91807414789887,42,0.04571292308889004,1.7939775585489672,0.7512263499376178,0.06594690091770133,0.029727357399017447,0.5924634870098768,561.9898492386982,1,"[1.7939775585489672]","[0.06594690091770133]","[42]","[561.9898492386982]","[0.7512263499376178]","[106.0]","[0.04571292308889004]","[19.91807414789887]","[204301504]","[0.5924634870098768]","[0.029727357399017447]"
1000,1000,19.59921473734242,16,0.031365205969145424,1.9924664119591815,0.743328243976628,0.06853143400278974,0.03031331469714955,0.6280988940597672,522.2598373663022,1,"[1.9924664119591815]","[0.06853143400278974]","[16]","[522.2598373663022]","[0.743328243976628]","[104.0]","[0.031365205969145424]","[19.59921473734242]","[-402151222]","[0.6280988940597672]","[0.03031331469714955]"
1000,1000,19.574313127872955,23,0.05,1.468280055012838,0.6193202141127317,0.059329697412686365,0.02843601309517726,0.6986957240707133,586.5228048557881,1,"[1.468280055012838]","[0.059329697412686365]","[23]","[586.5228048557881]","[0.6193202141127317]","[109.0]","[0.05]","[19.574313127872955]","[2039001319]","[0.6986957240707133]","[0.02843601309517726]"
1000,1000,17.55370477082251,39,0.04225244693238498,1.1590321588551957,0.694026172934951,0.035312573999526406,0.09632800605202689,0.69541781968625,560.1330172565321,1,"[1.1590321588551957]","[0.035312573999526406]","[39]","[560.1330172565321]","[0.694026172934951]","[94.0]","[0.04225244693238498]","[17.55370477082251]","[28310350]","[0.69541781968625]","[0.09632800605202689]"
1000,1000,14.576511053105406,10,0.01967070790215971,1.6600897779758592,0.7002002817488455,0.08577720965914502,0.028936386289264676,0.5988169497631906,465.9880901735203,2,"[1.678348453147612,1.6418311028041064]","[0.09359095750976447,0.07796346180852558]","[10,10]","[431.54279369001205,500.43338665702856]","[0.7260930264755932,0.6743075370220979]","[104.0,107.0]","[0.01967070790215971,0.01967070790215971]","[14.576511053105406,14.576511053105406]","[-1667505843,968725596]","[0.5953246555330455,0.6023092439933355]","[0.030894470056299427,0.02697830252222992]"
1000,1000,6.591954289043056,33,0.042703644281802525,2.133316213534382,0.7664527678724117,0.11362809938330407,0.025805806556406546,0.5756681519867488,394.73365008761914,2,"[2.0719407472651454,2.194691679803619]","[0.09715999050401616,0.13009620826259197]","[33,33]","[416.75878856626275,372.7085116089755]","[0.745091346490485,0.7878141892543383]","[121.0,106.0]","[0.042703644281802525,0.042703644281802525]","[6.591954289043056,6.591954289043056]","[-1369062246,2050421759]","[0.5973957802910586,0.5539405236824392]","[0.024677834195970087,0.026933778916843003]"
