evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
500,500,5.519812149924895,6,4090.3134958580986,8.935970858512187,0.6141841024974594,1.2379920630507224,1.7944191764481627,0.5665051968685465,0.07761557177615572,0.026287820305924983,0.6801547201529267,450.2573400331706,1,"[8.935970858512187]","[1.7944191764481627]","[0.07761557177615572]","[1.2379920630507224]","[124.0]","[4090.3134958580986]","[6]","[450.2573400331706]","[0.5665051968685465]","[0.6141841024974594]","[5.519812149924895]","[-1005105091]","[0.6801547201529267]","[0.026287820305924983]"
500,500,7.862957682340831,18,1581.1710264974415,0.6788430320683042,0.1939925425746123,0.1,1.2768607527932778,0.5750994494577877,0.07841761715269462,0.0349358657734322,0.7249651972802632,500.3163335251962,1,"[0.6788430320683042]","[1.2768607527932778]","[0.07841761715269462]","[0.1]","[101.0]","[1581.1710264974415]","[18]","[500.3163335251962]","[0.5750994494577877]","[0.1939925425746123]","[7.862957682340831]","[972920036]","[0.7249651972802632]","[0.0349358657734322]"
500,500,8.846175455160639,18,866.9107784982525,1.0407725791939269,0.9752785370614485,0.326228090468593,1.2226150392776876,0.5619839844349017,0.05914228035543526,0.03561870175841852,0.7502981854463597,618.6469054974998,1,"[1.0407725791939269]","[1.2226150392776876]","[0.05914228035543526]","[0.326228090468593]","[118.0]","[866.9107784982525]","[18]","[618.6469054974998]","[0.5619839844349017]","[0.9752785370614485]","[8.846175455160639]","[1359094078]","[0.7502981854463597]","[0.03561870175841852]"
500,500,8.312741854677443,24,968.8325368541409,3.8502882573260524,0.2955535914009305,3.2579851614509643,1.6368409951319833,0.6978927159645452,0.11625011625011625,0.02876209643559033,0.5721630714452542,352.1656290175576,1,"[3.8502882573260524]","[1.6368409951319833]","[0.11625011625011625]","[3.2579851614509643]","[103.0]","[968.8325368541409]","[24]","[352.1656290175576]","[0.6978927159645452]","[0.2955535914009305]","[8.312741854677443]","[2127751180]","[0.5721630714452542]","[0.02876209643559033]"
500,500,7.659538150631924,16,3464.4322564141607,4.436534674990222,0.7138904152407745,3.905895191474997,1.6426221751366414,0.7194381670645429,0.09926149119697507,0.021996099308318365,0.6100296812463462,402.36790254648037,1,"[4.436534674990222]","[1.6426221751366414]","[0.09926149119697507]","[3.905895191474997]","[118.0]","[3464.4322564141607]","[16]","[402.36790254648037]","[0.7194381670645429]","[0.7138904152407745]","[7.659538150631924]","[388003541]","[0.6100296812463462]","[0.021996099308318365]"
500,500,5.0,15,4019.838528788067,9.206271794022056,1.0,1.4386370739498895,1.363058721481964,0.6040829603172287,0.07835737491877842,0.02320975955323561,0.6763038083117163,544.0452660615754,1,"[9.206271794022056]","[1.363058721481964]","[0.07835737491877842]","[1.4386370739498895]","[119.0]","[4019.838528788067]","[15]","[544.0452660615754]","[0.6040829603172287]","[1.0]","[5.0]","[-1130406677]","[0.6763038083117163]","[0.02320975955323561]"
500,500,8.84826600366187,48,2470.7412972831694,0.1,0.19165506072977093,0.1,1.5194251535258034,0.6274917794778234,0.08133542812254517,0.026523565260495263,0.6623332582914006,499.03063488667357,1,"[0.1]","[1.5194251535258034]","[0.08133542812254517]","[0.1]","[115.0]","[2470.7412972831694]","[48]","[499.03063488667357]","[0.6274917794778234]","[0.19165506072977093]","[8.84826600366187]","[409380279]","[0.6623332582914006]","[0.026523565260495263]"
500,500,8.649980294250827,3,3069.2917458610664,0.1,0.18151480610653137,4.0,1.9849526076634452,0.8037307089224391,0.12494618512317628,0.0251189192010981,0.5749508044237471,375.83609487443135,1,"[0.1]","[1.9849526076634452]","[0.12494618512317628]","[4.0]","[103.0]","[3069.2917458610664]","[3]","[375.83609487443135]","[0.8037307089224391]","[0.18151480610653137]","[8.649980294250827]","[-300965280]","[0.5749508044237471]","[0.0251189192010981]"
500,500,5.107281927392974,28,4088.9536294235927,9.949523729103122,0.6827768339683764,0.1,1.3609053825954567,0.5051371098736285,0.07262601444419627,0.03766166498006121,0.7339207032714273,437.12006490074066,1,"[9.949523729103122]","[1.3609053825954567]","[0.07262601444419627]","[0.1]","[105.0]","[4088.9536294235927]","[28]","[437.12006490074066]","[0.5051371098736285]","[0.6827768339683764]","[5.107281927392974]","[1965043809]","[0.7339207032714273]","[0.03766166498006121]"
500,500,8.777258060068164,26,2483.0603544068476,0.7567506885316359,0.3835150720609162,0.23336508389239757,1.3103783217255982,0.61642849498766,0.08888397464248858,0.029452779405568476,0.6340954305419834,394.9203104772418,1,"[0.7567506885316359]","[1.3103783217255982]","[0.08888397464248858]","[0.23336508389239757]","[106.0]","[2483.0603544068476]","[26]","[394.9203104772418]","[0.61642849498766]","[0.3835150720609162]","[8.777258060068164]","[-1318715470]","[0.6340954305419834]","[0.029452779405568476]"
500,500,8.0942775168073,3,10.0,0.1,0.37530570213809816,1.1740412912642286,1.7576840688990611,0.6968178647197169,0.10430550385642183,0.02864944347360473,0.5991984589706144,439.0997601565977,1,"[0.1]","[1.7576840688990611]","[0.10430550385642183]","[1.1740412912642286]","[101.0]","[10.0]","[3]","[439.0997601565977]","[0.6968178647197169]","[0.37530570213809816]","[8.0942775168073]","[16049335]","[0.5991984589706144]","[0.02864944347360473]"
500,500,9.281089129568308,43,3809.7167851604486,6.736179712391028,0.3085362847645423,4.0,1.6512021082842872,0.69981619545853,0.10091680814940578,0.0236127600431978,0.6112567385559002,406.62301737110687,1,"[6.736179712391028]","[1.6512021082842872]","[0.10091680814940578]","[4.0]","[109.0]","[3809.7167851604486]","[43]","[406.62301737110687]","[0.69981619545853]","[0.3085362847645423]","[9.281089129568308]","[-1056608937]","[0.6112567385559002]","[0.0236127600431978]"
500,500,10.0,24,1050.1730941991063,0.1,0.9116765897843906,2.414797406920712,1.3894637570254447,0.590704631602047,0.07643100718548289,0.036762313648213064,0.6570931607862206,488.5314582250934,1,"[0.1]","[1.3894637570254447]","[0.07643100718548289]","[2.414797406920712]","[108.0]","[1050.1730941991063]","[24]","[488.5314582250934]","[0.590704631602047]","[0.9116765897843906]","[10.0]","[-1567600389]","[0.6570931607862206]","[0.036762313648213064]"
