evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
3000,3000,9.93543624727448,31,2322.0068046150755,4.429264640149994,0.1714289223443954,2.5092422558337795,1.3876686416152582,0.6309659275452616,0.10060717960023516,0.03843651438112815,0.6477443691866274,333.4389889349853,1,"[4.429264640149994]","[1.3876686416152582]","[0.10060717960023516]","[2.5092422558337795]","[90.0]","[2322.0068046150755]","[31]","[333.4389889349853]","[0.6309659275452616]","[0.1714289223443954]","[9.93543624727448]","[-1843890487]","[0.6477443691866274]","[0.03843651438112815]"
3000,3000,9.136265796478439,39,2652.3364171204007,4.2163747161525755,0.13340762606196377,2.472891268946926,1.5222290455304106,0.6598280033112071,0.10242562929061785,0.07331012063306233,0.6989326706206584,273.6562099346822,1,"[4.2163747161525755]","[1.5222290455304106]","[0.10242562929061785]","[2.472891268946926]","[68.0]","[2652.3364171204007]","[39]","[273.6562099346822]","[0.6598280033112071]","[0.13340762606196377]","[9.136265796478439]","[-385864938]","[0.6989326706206584]","[0.07331012063306233]"
3000,3000,7.724951764570137,43,1673.2092981983797,8.909645175680746,0.4569613275002743,2.71584679356143,1.8634918204946787,0.8655378898295114,0.09349006256900994,0.01663493828596865,0.5424456355811641,478.59415532725745,1,"[8.909645175680746]","[1.8634918204946787]","[0.09349006256900994]","[2.71584679356143]","[128.0]","[1673.2092981983797]","[43]","[478.59415532725745]","[0.8655378898295114]","[0.4569613275002743]","[7.724951764570137]","[110594390]","[0.5424456355811641]","[0.01663493828596865]"
3000,3000,8.593476340585235,8,1748.4241753786946,9.566298095767957,0.7029638887562714,2.289159438950417,1.9017863552247958,0.7982877618796083,0.1323555348065152,0.02880924426043255,0.4969356245245155,356.2600952243718,1,"[9.566298095767957]","[1.9017863552247958]","[0.1323555348065152]","[2.289159438950417]","[108.0]","[1748.4241753786946]","[8]","[356.2600952243718]","[0.7982877618796083]","[0.7029638887562714]","[8.593476340585235]","[1516092169]","[0.4969356245245155]","[0.02880924426043255]"
3000,3000,6.224321363351379,31,889.2343890310038,8.813141520479462,0.0,1.1931620455118739,1.3615309790279235,0.6118660419250795,0.14320097823934141,0.038818451782364864,0.6245711277199156,299.5025881402155,1,"[8.813141520479462]","[1.3615309790279235]","[0.14320097823934141]","[1.1931620455118739]","[92.0]","[889.2343890310038]","[31]","[299.5025881402155]","[0.6118660419250795]","[0.0]","[6.224321363351379]","[266426121]","[0.6245711277199156]","[0.038818451782364864]"
3000,3000,8.494170956961293,22,1835.0199141607347,10.0,0.6294933914404611,3.2791405403481777,1.6007675904757657,0.6165179843449355,0.10117481203007518,0.025534680847495276,0.5854219039272806,393.89956361731754,3,"[10.0,10.0,10.0]","[1.7741623491371665,1.4520512812075128,1.6007675904757657]","[0.10117481203007518,0.08812103732467554,0.11290096683834824]","[3.2791405403481777,3.2791405403481777,3.2791405403481777]","[100.0,126.0,113.0]","[1835.0199141607347,1835.0199141607347,1835.0199141607347]","[22,22,22]","[370.3030126005704,417.5348994906472,393.89956361731754]","[0.6165179843449355,0.5770311391494255,0.696347997541803]","[0.6294933914404611,0.6294933914404611,0.6294933914404611]","[8.494170956961293,8.494170956961293,8.494170956961293]","[1767085929,1769140059,-1137873362]","[0.5854219039272806,0.6176386691783414,0.5422333995897766]","[0.030679623137047717,0.02331921257358982,0.025534680847495276]"
3000,3000,9.251170927767767,39,559.142888887774,5.239449481659905,0.5919689772515333,1.5651591971767782,1.512007272329286,0.6419393369913545,0.08778164924506388,0.07820180254472951,0.7304053412459947,298.1070421099154,1,"[5.239449481659905]","[1.512007272329286]","[0.08778164924506388]","[1.5651591971767782]","[70.0]","[559.142888887774]","[39]","[298.1070421099154]","[0.6419393369913545]","[0.5919689772515333]","[9.251170927767767]","[54923757]","[0.7304053412459947]","[0.07820180254472951]"
3000,3000,8.755099854953958,32,3530.5000117415657,2.613268068762547,0.23609850520419867,0.8061193094437931,1.1815357280264918,0.5969205585093909,0.0747305524702785,0.026220371836440045,0.6807089727426031,616.1736407495279,1,"[2.613268068762547]","[1.1815357280264918]","[0.0747305524702785]","[0.8061193094437931]","[119.0]","[3530.5000117415657]","[32]","[616.1736407495279]","[0.5969205585093909]","[0.23609850520419867]","[8.755099854953958]","[1893553176]","[0.6807089727426031]","[0.026220371836440045]"
3000,3000,8.041012239913904,33,1731.1492887170498,8.756840765049295,0.6679975081087564,2.7824775509539066,1.6591166656618999,0.715164913091902,0.10985781556272942,0.028357570848272496,0.5626172787432957,344.3156896175685,2,"[8.756840765049295,8.756840765049295]","[1.7666369577512497,1.5515963735725498]","[0.12230792498487598,0.09740770614058285]","[2.7824775509539066,2.7824775509539066]","[105.0,100.0]","[1731.1492887170498,1731.1492887170498]","[33,33]","[344.19394254515447,344.43743668998263]","[0.7574683404189512,0.6728614857648529]","[0.6679975081087564,0.6679975081087564]","[8.041012239913904,8.041012239913904]","[-1769848380,1759899272]","[0.539282620645969,0.5859519368406223]","[0.026982545511547013,0.02973259618499798]"
3000,3000,8.548118786474772,31,3317.4771801140705,6.122461838052952,0.23085863592650194,0.9568225087071254,1.6585927673089267,0.5729082508886864,0.06915107952601024,0.05097321874729792,0.7030859575975297,422.2686768321936,2,"[6.122461838052952,6.122461838052952]","[1.701333950436357,1.6158515841814967]","[0.07816109816109816,0.06014106089092233]","[0.9568225087071254,0.9568225087071254]","[93.0,115.0]","[3317.4771801140705,3317.4771801140705]","[31,31]","[400.2830621003237,444.2542915640634]","[0.5740088345771271,0.5718076672002456]","[0.23085863592650194,0.23085863592650194]","[8.548118786474772,8.548118786474772]","[1432340026,-637574779]","[0.7257271316930701,0.6804447835019893]","[0.05494907840560917,0.04699735908898667]"
3000,3000,9.037394737493658,44,1312.2811985029311,8.283714354554702,1.0,2.731238790453671,1.4858989829252833,0.5714154786210544,0.06977165398373637,0.028379813335495125,0.6926056742723874,616.6208519151678,1,"[8.283714354554702]","[1.4858989829252833]","[0.06977165398373637]","[2.731238790453671]","[114.0]","[1312.2811985029311]","[44]","[616.6208519151678]","[0.5714154786210544]","[1.0]","[9.037394737493658]","[1765848390]","[0.6926056742723874]","[0.028379813335495125]"
3000,3000,9.931841542961525,17,809.9453449087795,6.2507888324504375,0.5638932728729568,1.4663712023572548,2.019341465721844,0.8039882349227082,0.09744685619157382,0.019169643371024767,0.5522690629170253,454.71886097541494,1,"[6.2507888324504375]","[2.019341465721844]","[0.09744685619157382]","[1.4663712023572548]","[124.0]","[809.9453449087795]","[17]","[454.71886097541494]","[0.8039882349227082]","[0.5638932728729568]","[9.931841542961525]","[2002670841]","[0.5522690629170253]","[0.019169643371024767]"
3000,3000,7.3249939447466925,20,2030.174273264229,4.333552007714921,1.0,4.0,1.4857158494287173,0.5660512763224954,0.08062256144447925,0.03100471425562693,0.658153317732567,442.29195484993363,1,"[4.333552007714921]","[1.4857158494287173]","[0.08062256144447925]","[4.0]","[110.0]","[2030.174273264229]","[20]","[442.29195484993363]","[0.5660512763224954]","[1.0]","[7.3249939447466925]","[-1233266968]","[0.658153317732567]","[0.03100471425562693]"
