evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
5000,5000,8.759359632420047,39,1202.0474012118489,8.771431888153737,0.6725255439428116,2.8448247775345896,1.9731201385667245,0.8189347036251376,0.10322478886164523,0.07347907309124363,0.6368856165572777,300.14146220505427,1,"[8.771431888153737]","[1.9731201385667245]","[0.10322478886164523]","[2.8448247775345896]","[59.0]","[1202.0474012118489]","[39]","[300.14146220505427]","[0.8189347036251376]","[0.6725255439428116]","[8.759359632420047]","[-1086048303]","[0.6368856165572777]","[0.07347907309124363]"
5000,5000,5.0,31,337.35305030935314,10.0,0.013043515949214775,0.7974995531835742,1.6558370967453189,0.6890074804837825,0.13602330455414433,0.036441333195951595,0.585986794195605,306.6344064303604,2,"[10.0,10.0]","[1.8202844360618988,1.491389757428739]","[0.15500809206977162,0.11703851703851703]","[0.7974995531835742,0.7974995531835742]","[81.0,103.0]","[337.35305030935314,337.35305030935314]","[31,31]","[291.7097159030876,321.5590969576332]","[0.7223747367197944,0.6556402242477705]","[0.013043515949214775,0.013043515949214775]","[5.0,5.0]","[1127996299,1179775282]","[0.5684371359939249,0.6035364523972852]","[0.042317973342828274,0.030564693049074918]"
5000,5000,9.597697710946575,24,404.9357525096132,6.419854140428164,0.26054910265944564,0.14247771476488766,1.2461334975817473,0.6185661892436312,0.0635010060362173,0.03183572127267746,0.6319296427874828,567.6141271937915,1,"[6.419854140428164]","[1.2461334975817473]","[0.0635010060362173]","[0.14247771476488766]","[123.0]","[404.9357525096132]","[24]","[567.6141271937915]","[0.6185661892436312]","[0.26054910265944564]","[9.597697710946575]","[-1591399585]","[0.6319296427874828]","[0.03183572127267746]"
5000,5000,7.762501737112967,3,2249.4611980749833,8.00592969175405,1.0,2.81226967882751,1.4442611825551106,0.5934218957125726,0.061380382070037244,0.03478828937292935,0.6957417170577276,731.4477651380429,1,"[8.00592969175405]","[1.4442611825551106]","[0.061380382070037244]","[2.81226967882751]","[125.0]","[2249.4611980749833]","[3]","[731.4477651380429]","[0.5934218957125726]","[1.0]","[7.762501737112967]","[-739058388]","[0.6957417170577276]","[0.03478828937292935]"
5000,5000,7.422168013609622,27,2734.284075982364,2.63999856510737,0.07242958748077477,2.62208290741076,2.0134529338706466,0.8644840695073704,0.10792461256131683,0.019566306126880362,0.48917451147819874,433.8013340170123,1,"[2.63999856510737]","[2.0134529338706466]","[0.10792461256131683]","[2.62208290741076]","[123.0]","[2734.284075982364]","[27]","[433.8013340170123]","[0.8644840695073704]","[0.07242958748077477]","[7.422168013609622]","[852644101]","[0.48917451147819874]","[0.019566306126880362]"
5000,5000,7.549467589807488,17,1536.9542954758435,8.188187697810879,1.0,2.8245598669609246,1.244675756730934,0.6210046358163723,0.06967741935483872,0.023845411260049288,0.6796322094242316,552.3193396736943,1,"[8.188187697810879]","[1.244675756730934]","[0.06967741935483872]","[2.8245598669609246]","[110.0]","[1536.9542954758435]","[17]","[552.3193396736943]","[0.6210046358163723]","[1.0]","[7.549467589807488]","[-811618516]","[0.6796322094242316]","[0.023845411260049288]"
5000,5000,7.909608770138707,36,1551.9461499064244,8.070620397353421,1.0,2.7666788659679344,1.2828431605195005,0.526139783655653,0.07540296052631579,0.03279605425730348,0.6688851423474895,471.7201947393431,1,"[8.070620397353421]","[1.2828431605195005]","[0.07540296052631579]","[2.7666788659679344]","[110.0]","[1551.9461499064244]","[36]","[471.7201947393431]","[0.526139783655653]","[1.0]","[7.909608770138707]","[-2078037383]","[0.6688851423474895]","[0.03279605425730348]"
5000,5000,8.440606059456513,31,3411.7672369562656,7.118678940334204,0.033540115039378426,2.491777947218799,1.4456801947630449,0.5907990069781389,0.11420120843368403,0.042625356312074696,0.6861489476324145,295.6455251845586,1,"[7.118678940334204]","[1.4456801947630449]","[0.11420120843368403]","[2.491777947218799]","[89.0]","[3411.7672369562656]","[31]","[295.6455251845586]","[0.5907990069781389]","[0.033540115039378426]","[8.440606059456513]","[-1851984651]","[0.6861489476324145]","[0.042625356312074696]"
5000,5000,5.10347272656254,40,2067.5155941532366,4.19866559363539,0.18119158370713095,0.7102873882027978,1.2295610539537545,0.549206855020685,0.07794482134780643,0.03368887174363319,0.7223140063388944,536.5891979712584,1,"[4.19866559363539]","[1.2295610539537545]","[0.07794482134780643]","[0.7102873882027978]","[104.0]","[2067.5155941532366]","[40]","[536.5891979712584]","[0.549206855020685]","[0.18119158370713095]","[5.10347272656254]","[408210209]","[0.7223140063388944]","[0.03368887174363319]"
5000,5000,9.416545458324181,2,440.1217292585348,4.87009079262974,0.4150297546042637,1.1229977477612465,1.9612788331465314,0.762206545037453,0.09872435325602141,0.02601040649759548,0.5962067933843195,402.0931991966505,1,"[4.87009079262974]","[1.9612788331465314]","[0.09872435325602141]","[1.1229977477612465]","[103.0]","[440.1217292585348]","[2]","[402.0931991966505]","[0.762206545037453]","[0.4150297546042637]","[9.416545458324181]","[-1574602014]","[0.5962067933843195]","[0.02601040649759548]"
5000,5000,7.611595365724476,39,643.573335001681,8.6066266136717,0.35079110904949723,2.7335263543713135,1.6489668231858348,0.81773691801599,0.10267866872997537,0.06396149930775469,0.615061743100877,330.05108926454074,1,"[8.6066266136717]","[1.6489668231858348]","[0.10267866872997537]","[2.7335263543713135]","[69.0]","[643.573335001681]","[39]","[330.05108926454074]","[0.81773691801599]","[0.35079110904949723]","[7.611595365724476]","[-1237649323]","[0.615061743100877]","[0.06396149930775469]"
5000,5000,9.853995823669496,14,567.185369069526,5.676792107860614,0.5546444098232982,1.4607653118075838,1.4210182554094386,0.7376786903302744,0.09253478523895947,0.026464231182123033,0.5779589097761967,381.6926406656988,1,"[5.676792107860614]","[1.4210182554094386]","[0.09253478523895947]","[1.4607653118075838]","[103.0]","[567.185369069526]","[14]","[381.6926406656988]","[0.7376786903302744]","[0.5546444098232982]","[9.853995823669496]","[-1906754712]","[0.5779589097761967]","[0.026464231182123033]"
5000,5000,8.187533069267655,45,1997.8807282210307,7.837676028087045,1.0,2.636706040233732,1.810855473745083,0.6573726299812123,0.0880816110227875,0.02383037569532532,0.6576531373680402,525.2158243210391,1,"[7.837676028087045]","[1.810855473745083]","[0.0880816110227875]","[2.636706040233732]","[116.0]","[1997.8807282210307]","[45]","[525.2158243210391]","[0.6573726299812123]","[1.0]","[8.187533069267655]","[-2102188121]","[0.6576531373680402]","[0.02383037569532532]"
5000,5000,9.93543624727448,31,2322.0068046150755,4.429264640149994,0.1714289223443954,2.5092422558337795,1.3876686416152582,0.6309659275452616,0.10060717960023516,0.03843651438112815,0.6477443691866274,333.4389889349853,1,"[4.429264640149994]","[1.3876686416152582]","[0.10060717960023516]","[2.5092422558337795]","[90.0]","[2322.0068046150755]","[31]","[333.4389889349853]","[0.6309659275452616]","[0.1714289223443954]","[9.93543624727448]","[-1843890487]","[0.6477443691866274]","[0.03843651438112815]"
5000,5000,9.136265796478439,39,2652.3364171204007,4.2163747161525755,0.13340762606196377,2.472891268946926,1.5222290455304106,0.6598280033112071,0.10242562929061785,0.07331012063306233,0.6989326706206584,273.6562099346822,1,"[4.2163747161525755]","[1.5222290455304106]","[0.10242562929061785]","[2.472891268946926]","[68.0]","[2652.3364171204007]","[39]","[273.6562099346822]","[0.6598280033112071]","[0.13340762606196377]","[9.136265796478439]","[-385864938]","[0.6989326706206584]","[0.07331012063306233]"
5000,5000,7.724951764570137,43,1673.2092981983797,8.909645175680746,0.4569613275002743,2.71584679356143,1.8634918204946787,0.8655378898295114,0.09349006256900994,0.01663493828596865,0.5424456355811641,478.59415532725745,1,"[8.909645175680746]","[1.8634918204946787]","[0.09349006256900994]","[2.71584679356143]","[128.0]","[1673.2092981983797]","[43]","[478.59415532725745]","[0.8655378898295114]","[0.4569613275002743]","[7.724951764570137]","[110594390]","[0.5424456355811641]","[0.01663493828596865]"
5000,5000,8.593476340585235,8,1748.4241753786946,9.566298095767957,0.7029638887562714,2.289159438950417,1.9017863552247958,0.7982877618796083,0.1323555348065152,0.02880924426043255,0.4969356245245155,356.2600952243718,1,"[9.566298095767957]","[1.9017863552247958]","[0.1323555348065152]","[2.289159438950417]","[108.0]","[1748.4241753786946]","[8]","[356.2600952243718]","[0.7982877618796083]","[0.7029638887562714]","[8.593476340585235]","[1516092169]","[0.4969356245245155]","[0.02880924426043255]"
5000,5000,5.943022051189809,1,1081.833295797533,8.957314267476983,0.0,1.5645409012545333,1.5426709296972663,0.6132314658202206,0.09174950469463347,0.024126617825046236,0.6049485768576575,382.1198758625847,1,"[8.957314267476983]","[1.5426709296972663]","[0.09174950469463347]","[1.5645409012545333]","[122.0]","[1081.833295797533]","[1]","[382.1198758625847]","[0.6132314658202206]","[0.0]","[5.943022051189809]","[782470028]","[0.6049485768576575]","[0.024126617825046236]"
5000,5000,6.224321363351379,31,889.2343890310038,8.813141520479462,0.0,1.1931620455118739,1.3615309790279235,0.6118660419250795,0.14320097823934141,0.038818451782364864,0.6245711277199156,299.5025881402155,1,"[8.813141520479462]","[1.3615309790279235]","[0.14320097823934141]","[1.1931620455118739]","[92.0]","[889.2343890310038]","[31]","[299.5025881402155]","[0.6118660419250795]","[0.0]","[6.224321363351379]","[266426121]","[0.6245711277199156]","[0.038818451782364864]"
5000,5000,10.0,8,1782.809765674709,5.779442495593472,0.5925785559837019,0.3891848393413423,1.2991543289149314,0.5022800034695106,0.07507726468028926,0.04581133610582163,0.6559061120898939,390.58546581652286,1,"[5.779442495593472]","[1.2991543289149314]","[0.07507726468028926]","[0.3891848393413423]","[107.0]","[1782.809765674709]","[8]","[390.58546581652286]","[0.5022800034695106]","[0.5925785559837019]","[10.0]","[1960583121]","[0.6559061120898939]","[0.04581133610582163]"
5000,5000,8.193153909505563,31,2238.2046381057567,8.112525695546276,1.0,2.498509861715853,1.458005581038433,0.6060752659223457,0.0720260132024838,0.06356993077531899,0.7085812608160842,439.91684577302965,1,"[8.112525695546276]","[1.458005581038433]","[0.0720260132024838]","[2.498509861715853]","[103.0]","[2238.2046381057567]","[31]","[439.91684577302965]","[0.6060752659223457]","[1.0]","[8.193153909505563]","[-583847035]","[0.7085812608160842]","[0.06356993077531899]"
5000,5000,8.692801533307268,18,2507.757428890263,7.911075629985326,0.24266589443460101,0.1,1.3096635331176556,0.5572148128205731,0.06217813208364109,0.03373109167234403,0.736638000787984,617.2011253349706,1,"[7.911075629985326]","[1.3096635331176556]","[0.06217813208364109]","[0.1]","[121.0]","[2507.757428890263]","[18]","[617.2011253349706]","[0.5572148128205731]","[0.24266589443460101]","[8.692801533307268]","[-308175042]","[0.736638000787984]","[0.03373109167234403]"
5000,5000,8.155683909355599,7,1649.9634926562449,7.617565733729528,0.9137948286771608,2.519875136580853,1.5035980561112836,0.681244083857142,0.08884269526709501,0.02294948886716018,0.6012098848130654,376.70352087795266,1,"[7.617565733729528]","[1.5035980561112836]","[0.08884269526709501]","[2.519875136580853]","[122.0]","[1649.9634926562449]","[7]","[376.70352087795266]","[0.681244083857142]","[0.9137948286771608]","[8.155683909355599]","[381047381]","[0.6012098848130654]","[0.02294948886716018]"
5000,5000,8.494170956961293,22,1835.0199141607347,10.0,0.6294933914404611,3.2791405403481777,1.6007675904757657,0.6165179843449355,0.10117481203007518,0.025534680847495276,0.5854219039272806,393.89956361731754,3,"[10.0,10.0,10.0]","[1.7741623491371665,1.4520512812075128,1.6007675904757657]","[0.10117481203007518,0.08812103732467554,0.11290096683834824]","[3.2791405403481777,3.2791405403481777,3.2791405403481777]","[100.0,126.0,113.0]","[1835.0199141607347,1835.0199141607347,1835.0199141607347]","[22,22,22]","[370.3030126005704,417.5348994906472,393.89956361731754]","[0.6165179843449355,0.5770311391494255,0.696347997541803]","[0.6294933914404611,0.6294933914404611,0.6294933914404611]","[8.494170956961293,8.494170956961293,8.494170956961293]","[1767085929,1769140059,-1137873362]","[0.5854219039272806,0.6176386691783414,0.5422333995897766]","[0.030679623137047717,0.02331921257358982,0.025534680847495276]"
5000,5000,8.521639779720552,49,1352.8852068243384,7.917764173197593,0.5481250317453212,2.5636756919111514,1.2538148397062774,0.6273751336037434,0.0927937490785788,0.02467535776682016,0.6585494351113095,409.4470786737059,1,"[7.917764173197593]","[1.2538148397062774]","[0.0927937490785788]","[2.5636756919111514]","[107.0]","[1352.8852068243384]","[49]","[409.4470786737059]","[0.6273751336037434]","[0.5481250317453212]","[8.521639779720552]","[-1233643548]","[0.6585494351113095]","[0.02467535776682016]"
5000,5000,9.251170927767767,39,559.142888887774,5.239449481659905,0.5919689772515333,1.5651591971767782,1.512007272329286,0.6419393369913545,0.08778164924506388,0.07820180254472951,0.7304053412459947,298.1070421099154,1,"[5.239449481659905]","[1.512007272329286]","[0.08778164924506388]","[1.5651591971767782]","[70.0]","[559.142888887774]","[39]","[298.1070421099154]","[0.6419393369913545]","[0.5919689772515333]","[9.251170927767767]","[54923757]","[0.7304053412459947]","[0.07820180254472951]"
5000,5000,8.755099854953958,32,3530.5000117415657,2.613268068762547,0.23609850520419867,0.8061193094437931,1.1815357280264918,0.5969205585093909,0.0747305524702785,0.026220371836440045,0.6807089727426031,616.1736407495279,1,"[2.613268068762547]","[1.1815357280264918]","[0.0747305524702785]","[0.8061193094437931]","[119.0]","[3530.5000117415657]","[32]","[616.1736407495279]","[0.5969205585093909]","[0.23609850520419867]","[8.755099854953958]","[1893553176]","[0.6807089727426031]","[0.026220371836440045]"
5000,5000,7.625583287825771,7,1704.0134127097233,6.477798736893346,0.9379766070320823,2.6178646234596994,1.6672028849912495,0.720316603964724,0.10315375012004224,0.02532640747810459,0.5573337471848966,339.66882166517894,1,"[6.477798736893346]","[1.6672028849912495]","[0.10315375012004224]","[2.6178646234596994]","[117.0]","[1704.0134127097233]","[7]","[339.66882166517894]","[0.720316603964724]","[0.9379766070320823]","[7.625583287825771]","[-3828850]","[0.5573337471848966]","[0.02532640747810459]"
5000,5000,8.548118786474772,31,3317.4771801140705,6.122461838052952,0.23085863592650194,0.9568225087071254,1.6585927673089267,0.5729082508886864,0.06915107952601024,0.05097321874729792,0.7030859575975297,422.2686768321936,2,"[6.122461838052952,6.122461838052952]","[1.701333950436357,1.6158515841814967]","[0.07816109816109816,0.06014106089092233]","[0.9568225087071254,0.9568225087071254]","[93.0,115.0]","[3317.4771801140705,3317.4771801140705]","[31,31]","[400.2830621003237,444.2542915640634]","[0.5740088345771271,0.5718076672002456]","[0.23085863592650194,0.23085863592650194]","[8.548118786474772,8.548118786474772]","[1432340026,-637574779]","[0.7257271316930701,0.6804447835019893]","[0.05494907840560917,0.04699735908898667]"
5000,5000,6.582180017921418,41,1502.476046274159,9.145214685890657,0.9430614344020046,0.15572103313215527,1.1833985450346258,0.5775559575838284,0.07385690789473684,0.02422725002150314,0.6949441363530695,535.4596921683745,1,"[9.145214685890657]","[1.1833985450346258]","[0.07385690789473684]","[0.15572103313215527]","[113.0]","[1502.476046274159]","[41]","[535.4596921683745]","[0.5775559575838284]","[0.9430614344020046]","[6.582180017921418]","[942382800]","[0.6949441363530695]","[0.02422725002150314]"
5000,5000,7.456406568249661,5,1958.1857872378007,8.090403143472921,1.0,2.9846634503267415,1.7982336380147281,0.6911765026721398,0.08201330913490623,0.020718683736184285,0.6188415388741664,570.2594183419839,1,"[8.090403143472921]","[1.7982336380147281]","[0.08201330913490623]","[2.9846634503267415]","[125.0]","[1958.1857872378007]","[5]","[570.2594183419839]","[0.6911765026721398]","[1.0]","[7.456406568249661]","[1326158446]","[0.6188415388741664]","[0.020718683736184285]"
5000,5000,8.613789729840647,11,3569.5560292375394,6.040369765474605,0.2510855017454352,0.9649711681455246,1.376063910657841,0.6022585252767421,0.07614719196808749,0.023516403487796215,0.6694533211831117,520.3763177636649,2,"[6.040369765474605,6.040369765474605]","[1.334371099909304,1.417756721406378]","[0.07327327327327328,0.0790211106629017]","[0.9649711681455246,0.9649711681455246]","[117.0,117.0]","[3569.5560292375394,3569.5560292375394]","[11,11]","[521.6711432867743,519.0814922405555]","[0.5917264509645616,0.6127905995889227]","[0.2510855017454352,0.2510855017454352]","[8.613789729840647,8.613789729840647]","[-1941388131,765990597]","[0.6669291090578445,0.6719775333083788]","[0.024276408640863254,0.022756398334729176]"
5000,5000,7.651712391692657,12,2122.7497300195173,6.8157318072829485,1.0,2.7373960723126545,1.4813818088039234,0.617633528325778,0.09519810488737986,0.029003357573026627,0.6578067376458662,470.72406562721744,1,"[6.8157318072829485]","[1.4813818088039234]","[0.09519810488737986]","[2.7373960723126545]","[108.0]","[2122.7497300195173]","[12]","[470.72406562721744]","[0.617633528325778]","[1.0]","[7.651712391692657]","[-2127596957]","[0.6578067376458662]","[0.029003357573026627]"
5000,5000,8.646114107664772,39,1358.3047449193311,9.194520604421601,0.7631001989124765,2.5937117583945057,1.719962926495099,0.7490686058381757,0.13997906855049713,0.07500114977701974,0.6556043134199322,248.79172346925188,1,"[9.194520604421601]","[1.719962926495099]","[0.13997906855049713]","[2.5937117583945057]","[61.0]","[1358.3047449193311]","[39]","[248.79172346925188]","[0.7490686058381757]","[0.7631001989124765]","[8.646114107664772]","[1571243228]","[0.6556043134199322]","[0.07500114977701974]"
5000,5000,9.277868467842477,37,869.0121368912743,3.0815793688206243,0.6859140924039515,0.8115990199015852,1.4139163791346254,0.6064395747201582,0.06980361351139042,0.028514835619616038,0.6804746741678303,570.3079731038519,1,"[3.0815793688206243]","[1.4139163791346254]","[0.06980361351139042]","[0.8115990199015852]","[111.0]","[869.0121368912743]","[37]","[570.3079731038519]","[0.6064395747201582]","[0.6859140924039515]","[9.277868467842477]","[1835940477]","[0.6804746741678303]","[0.028514835619616038]"
5000,5000,9.037394737493658,44,1312.2811985029311,8.283714354554702,1.0,2.731238790453671,1.4858989829252833,0.5714154786210544,0.06977165398373637,0.028379813335495125,0.6926056742723874,616.6208519151678,1,"[8.283714354554702]","[1.4858989829252833]","[0.06977165398373637]","[2.731238790453671]","[114.0]","[1312.2811985029311]","[44]","[616.6208519151678]","[0.5714154786210544]","[1.0]","[9.037394737493658]","[1765848390]","[0.6926056742723874]","[0.028379813335495125]"
5000,5000,9.931841542961525,17,809.9453449087795,6.2507888324504375,0.5638932728729568,1.4663712023572548,2.019341465721844,0.8039882349227082,0.09744685619157382,0.019169643371024767,0.5522690629170253,454.71886097541494,1,"[6.2507888324504375]","[2.019341465721844]","[0.09744685619157382]","[1.4663712023572548]","[124.0]","[809.9453449087795]","[17]","[454.71886097541494]","[0.8039882349227082]","[0.5638932728729568]","[9.931841542961525]","[2002670841]","[0.5522690629170253]","[0.019169643371024767]"
5000,5000,7.3249939447466925,20,2030.174273264229,4.333552007714921,1.0,4.0,1.4857158494287173,0.5660512763224954,0.08062256144447925,0.03100471425562693,0.658153317732567,442.29195484993363,1,"[4.333552007714921]","[1.4857158494287173]","[0.08062256144447925]","[4.0]","[110.0]","[2030.174273264229]","[20]","[442.29195484993363]","[0.5660512763224954]","[1.0]","[7.3249939447466925]","[-1233266968]","[0.658153317732567]","[0.03100471425562693]"
5000,5000,7.460551476068993,18,1257.1890771451508,9.280071518135308,0.4902863675537514,3.059966220244921,1.9910484152744816,0.8166158596670396,0.10664058726939052,0.025356670709965154,0.5601833190842864,395.2133965600579,1,"[9.280071518135308]","[1.9910484152744816]","[0.10664058726939052]","[3.059966220244921]","[106.0]","[1257.1890771451508]","[18]","[395.2133965600579]","[0.8166158596670396]","[0.4902863675537514]","[7.460551476068993]","[-1810220185]","[0.5601833190842864]","[0.025356670709965154]"
5000,5000,8.080983398426026,6,1537.2303452133199,7.4602791290788835,1.0,2.1415143719324043,1.4424490995207402,0.5981700177219065,0.08627260458839406,0.03745895335653966,0.6379737545220283,419.2986274584621,1,"[7.4602791290788835]","[1.4424490995207402]","[0.08627260458839406]","[2.1415143719324043]","[107.0]","[1537.2303452133199]","[6]","[419.2986274584621]","[0.5981700177219065]","[1.0]","[8.080983398426026]","[-267663481]","[0.6379737545220283]","[0.03745895335653966]"
5000,5000,9.542302326962638,20,2458.1079736406678,4.688891065303803,0.13487641140137666,2.7284158350087475,1.320417829169592,0.607141635189983,0.08975932793182004,0.02832791815154244,0.6218230077403423,371.9586307572556,2,"[4.688891065303803,4.688891065303803]","[1.2995621022248887,1.3412735561142952]","[0.08655069878085044,0.09296795708278963]","[2.7284158350087475,2.7284158350087475]","[103.0,110.0]","[2458.1079736406678,2458.1079736406678]","[20,20]","[385.8262973107331,358.09096420377807]","[0.5828209153662252,0.6314623550137408]","[0.13487641140137666,0.13487641140137666]","[9.542302326962638,9.542302326962638]","[-967124007,1204290633]","[0.6351111157104584,0.6085348997702261]","[0.029461971226162096,0.027193865076922785]"
5000,5000,5.336262979546343,1,10.0,8.83544629359846,0.23828780961383966,1.6147431876015328,1.9077455516349089,0.7284988037641981,0.11437814394141382,0.023169991808628814,0.5490878712695851,381.9206263268361,1,"[8.83544629359846]","[1.9077455516349089]","[0.11437814394141382]","[1.6147431876015328]","[121.0]","[10.0]","[1]","[381.9206263268361]","[0.7284988037641981]","[0.23828780961383966]","[5.336262979546343]","[-1845992438]","[0.5490878712695851]","[0.023169991808628814]"
5000,5000,9.966849653387689,39,10.57972830615886,4.687449691703058,0.989993403747639,3.0562522984916303,1.4100342897989888,0.6978565768164642,0.09407096171802054,0.08755917864627161,0.7303197799123146,294.58855168580567,1,"[4.687449691703058]","[1.4100342897989888]","[0.09407096171802054]","[3.0562522984916303]","[55.0]","[10.57972830615886]","[39]","[294.58855168580567]","[0.6978565768164642]","[0.989993403747639]","[9.966849653387689]","[-809417518]","[0.7303197799123146]","[0.08755917864627161]"
