evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
1000,1000,7.909608770138707,36,1551.9461499064244,8.070620397353421,1.0,2.7666788659679344,1.2828431605195005,0.526139783655653,0.07540296052631579,0.03279605425730348,0.6688851423474895,471.7201947393431,1,"[8.070620397353421]","[1.2828431605195005]","[0.07540296052631579]","[2.7666788659679344]","[110.0]","[1551.9461499064244]","[36]","[471.7201947393431]","[0.526139783655653]","[1.0]","[7.909608770138707]","[-2078037383]","[0.6688851423474895]","[0.03279605425730348]"
1000,1000,8.256464426911394,9,2068.2062345817644,7.713776041204385,0.9974822737297203,2.550209850632759,1.9734290657537816,0.7607230336013422,0.09981400755594305,0.02582966301161727,0.5570400172833392,425.8324922601042,1,"[7.713776041204385]","[1.9734290657537816]","[0.09981400755594305]","[2.550209850632759]","[108.0]","[2068.2062345817644]","[9]","[425.8324922601042]","[0.7607230336013422]","[0.9974822737297203]","[8.256464426911394]","[769905804]","[0.5570400172833392]","[0.02582966301161727]"
1000,1000,9.592900529710121,32,643.2418308167514,3.4494948369459086,0.6398622904376976,0.6877329253965053,1.276003301585583,0.5894454525445535,0.07218222953517071,0.02859578044428187,0.7133155646651587,609.7267667328798,1,"[3.4494948369459086]","[1.276003301585583]","[0.07218222953517071]","[0.6877329253965053]","[109.0]","[643.2418308167514]","[32]","[609.7267667328798]","[0.5894454525445535]","[0.6398622904376976]","[9.592900529710121]","[-358694455]","[0.7133155646651587]","[0.02859578044428187]"
1000,1000,8.155683909355599,7,1649.9634926562449,7.617565733729528,0.9137948286771608,2.519875136580853,1.5035980561112836,0.681244083857142,0.08884269526709501,0.02294948886716018,0.6012098848130654,376.70352087795266,1,"[7.617565733729528]","[1.5035980561112836]","[0.08884269526709501]","[2.519875136580853]","[122.0]","[1649.9634926562449]","[7]","[376.70352087795266]","[0.681244083857142]","[0.9137948286771608]","[8.155683909355599]","[381047381]","[0.6012098848130654]","[0.02294948886716018]"
1000,1000,10.0,50,2953.5499238574434,4.4813156212748,0.3781798500082432,2.5453170898993647,1.618742649553606,0.7174992045695447,0.09858172754290095,0.02283495913490345,0.6026423268060501,432.44427852685226,4,"[4.4813156212748,4.4813156212748,4.4813156212748,4.4813156212748]","[1.6806693481679063,1.74678874866175,1.4594077574492756,1.5568159509393056]","[0.08574709577999053,0.10065497076023391,0.09650848432556801,0.10773943054357205]","[2.5453170898993647,2.5453170898993647,2.5453170898993647,2.5453170898993647]","[128.0,105.0,108.0,107.0]","[2953.5499238574434,2953.5499238574434,2953.5499238574434,2953.5499238574434]","[50,50,50,50]","[490.1788273515771,442.27019928110764,422.61835777259694,411.0995257043072]","[0.7363683239527297,0.7389358158431774,0.686192236791385,0.6986300851863598]","[0.3781798500082432,0.3781798500082432,0.3781798500082432,0.3781798500082432]","[10.0,10.0,10.0,10.0]","[727090329,-200653866,254874283,1491902245]","[0.5725582478697111,0.5960964134383898,0.6091882401737105,0.6148612701176972]","[0.018445802049001724,0.022549433015060464,0.02312048525474644,0.023402934368124552]"
1000,1000,8.041012239913904,33,1731.1492887170498,8.756840765049295,0.6679975081087564,2.7824775509539066,1.6591166656618999,0.715164913091902,0.10985781556272942,0.028357570848272496,0.5626172787432957,344.3156896175685,2,"[8.756840765049295,8.756840765049295]","[1.7666369577512497,1.5515963735725498]","[0.12230792498487598,0.09740770614058285]","[2.7824775509539066,2.7824775509539066]","[105.0,100.0]","[1731.1492887170498,1731.1492887170498]","[33,33]","[344.19394254515447,344.43743668998263]","[0.7574683404189512,0.6728614857648529]","[0.6679975081087564,0.6679975081087564]","[8.041012239913904,8.041012239913904]","[-1769848380,1759899272]","[0.539282620645969,0.5859519368406223]","[0.026982545511547013,0.02973259618499798]"
1000,1000,7.460551476068993,18,1257.1890771451508,9.280071518135308,0.4902863675537514,3.059966220244921,1.9910484152744816,0.8166158596670396,0.10664058726939052,0.025356670709965154,0.5601833190842864,395.2133965600579,1,"[9.280071518135308]","[1.9910484152744816]","[0.10664058726939052]","[3.059966220244921]","[106.0]","[1257.1890771451508]","[18]","[395.2133965600579]","[0.8166158596670396]","[0.4902863675537514]","[7.460551476068993]","[-1810220185]","[0.5601833190842864]","[0.025356670709965154]"
1000,1000,9.136265796478439,39,2652.3364171204007,4.2163747161525755,0.13340762606196377,2.472891268946926,1.5222290455304106,0.6598280033112071,0.10242562929061785,0.07331012063306233,0.6989326706206584,273.6562099346822,1,"[4.2163747161525755]","[1.5222290455304106]","[0.10242562929061785]","[2.472891268946926]","[68.0]","[2652.3364171204007]","[39]","[273.6562099346822]","[0.6598280033112071]","[0.13340762606196377]","[9.136265796478439]","[-385864938]","[0.6989326706206584]","[0.07331012063306233]"
1000,1000,7.724951764570137,43,1673.2092981983797,8.909645175680746,0.4569613275002743,2.71584679356143,1.8634918204946787,0.8655378898295114,0.09349006256900994,0.01663493828596865,0.5424456355811641,478.59415532725745,1,"[8.909645175680746]","[1.8634918204946787]","[0.09349006256900994]","[2.71584679356143]","[128.0]","[1673.2092981983797]","[43]","[478.59415532725745]","[0.8655378898295114]","[0.4569613275002743]","[7.724951764570137]","[110594390]","[0.5424456355811641]","[0.01663493828596865]"
1000,1000,9.478311375660002,25,658.1731497514862,5.1586743145746485,0.544441253643119,1.4632661901071853,1.7488719530967418,0.750957195638569,0.10453020689862796,0.024078710392591594,0.5967754054633807,401.08369759057086,2,"[5.1586743145746485,5.1586743145746485]","[1.6130240317894506,1.884719874404033]","[0.09905484431800222,0.11000556947925369]","[1.4632661901071853,1.4632661901071853]","[100.0,111.0]","[658.1731497514862,658.1731497514862]","[25,25]","[383.49108348952495,418.6763116916167]","[0.6713850432406754,0.8305293480364625]","[0.544441253643119,0.544441253643119]","[9.478311375660002,9.478311375660002]","[1494348049,1103855564]","[0.6301746974268819,0.5633761134998796]","[0.026491335362569354,0.021666085422613834]"
