evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
1500,1500,5.21259281472825,25,1851.1123950022127,0.7191388750689652,0.11542602356413548,0.12622012270464042,1.304614421534021,0.6471544825566338,0.0723942123942124,0.023453141508770283,0.6235953104027551,572.2212705819576,1,"[0.7191388750689652]","[1.304614421534021]","[0.0723942123942124]","[0.12622012270464042]","[115.0]","[1851.1123950022127]","[25]","[572.2212705819576]","[0.6471544825566338]","[0.11542602356413548]","[5.21259281472825]","[1732018150]","[0.6235953104027551]","[0.023453141508770283]"
1500,1500,8.759359632420047,39,1202.0474012118489,8.771431888153737,0.6725255439428116,2.8448247775345896,1.9731201385667245,0.8189347036251376,0.10322478886164523,0.07347907309124363,0.6368856165572777,300.14146220505427,1,"[8.771431888153737]","[1.9731201385667245]","[0.10322478886164523]","[2.8448247775345896]","[59.0]","[1202.0474012118489]","[39]","[300.14146220505427]","[0.8189347036251376]","[0.6725255439428116]","[8.759359632420047]","[-1086048303]","[0.6368856165572777]","[0.07347907309124363]"
1500,1500,8.187533069267655,45,1997.8807282210307,7.837676028087045,1.0,2.636706040233732,1.810855473745083,0.6573726299812123,0.0880816110227875,0.02383037569532532,0.6576531373680402,525.2158243210391,1,"[7.837676028087045]","[1.810855473745083]","[0.0880816110227875]","[2.636706040233732]","[116.0]","[1997.8807282210307]","[45]","[525.2158243210391]","[0.6573726299812123]","[1.0]","[8.187533069267655]","[-2102188121]","[0.6576531373680402]","[0.02383037569532532]"
1500,1500,9.592900529710121,32,643.2418308167514,3.4494948369459086,0.6398622904376976,0.6877329253965053,1.276003301585583,0.5894454525445535,0.07218222953517071,0.02859578044428187,0.7133155646651587,609.7267667328798,1,"[3.4494948369459086]","[1.276003301585583]","[0.07218222953517071]","[0.6877329253965053]","[109.0]","[643.2418308167514]","[32]","[609.7267667328798]","[0.5894454525445535]","[0.6398622904376976]","[9.592900529710121]","[-358694455]","[0.7133155646651587]","[0.02859578044428187]"
1500,1500,6.224321363351379,31,889.2343890310038,8.813141520479462,0.0,1.1931620455118739,1.3615309790279235,0.6118660419250795,0.14320097823934141,0.038818451782364864,0.6245711277199156,299.5025881402155,1,"[8.813141520479462]","[1.3615309790279235]","[0.14320097823934141]","[1.1931620455118739]","[92.0]","[889.2343890310038]","[31]","[299.5025881402155]","[0.6118660419250795]","[0.0]","[6.224321363351379]","[266426121]","[0.6245711277199156]","[0.038818451782364864]"
1500,1500,8.155683909355599,7,1649.9634926562449,7.617565733729528,0.9137948286771608,2.519875136580853,1.5035980561112836,0.681244083857142,0.08884269526709501,0.02294948886716018,0.6012098848130654,376.70352087795266,1,"[7.617565733729528]","[1.5035980561112836]","[0.08884269526709501]","[2.519875136580853]","[122.0]","[1649.9634926562449]","[7]","[376.70352087795266]","[0.681244083857142]","[0.9137948286771608]","[8.155683909355599]","[381047381]","[0.6012098848130654]","[0.02294948886716018]"
1500,1500,5.941798510830953,24,773.5853776423404,8.727489460676207,0.0,0.44434948751469494,1.6337681740607348,0.6909512088736836,0.10785164666051093,0.028198935341096742,0.5895458151036801,366.53358541703284,1,"[8.727489460676207]","[1.6337681740607348]","[0.10785164666051093]","[0.44434948751469494]","[102.0]","[773.5853776423404]","[24]","[366.53358541703284]","[0.6909512088736836]","[0.0]","[5.941798510830953]","[343203989]","[0.5895458151036801]","[0.028198935341096742]"
1500,1500,10.0,50,2953.5499238574434,4.4813156212748,0.3781798500082432,2.5453170898993647,1.618742649553606,0.7174992045695447,0.09858172754290095,0.02283495913490345,0.6026423268060501,432.44427852685226,4,"[4.4813156212748,4.4813156212748,4.4813156212748,4.4813156212748]","[1.6806693481679063,1.74678874866175,1.4594077574492756,1.5568159509393056]","[0.08574709577999053,0.10065497076023391,0.09650848432556801,0.10773943054357205]","[2.5453170898993647,2.5453170898993647,2.5453170898993647,2.5453170898993647]","[128.0,105.0,108.0,107.0]","[2953.5499238574434,2953.5499238574434,2953.5499238574434,2953.5499238574434]","[50,50,50,50]","[490.1788273515771,442.27019928110764,422.61835777259694,411.0995257043072]","[0.7363683239527297,0.7389358158431774,0.686192236791385,0.6986300851863598]","[0.3781798500082432,0.3781798500082432,0.3781798500082432,0.3781798500082432]","[10.0,10.0,10.0,10.0]","[727090329,-200653866,254874283,1491902245]","[0.5725582478697111,0.5960964134383898,0.6091882401737105,0.6148612701176972]","[0.018445802049001724,0.022549433015060464,0.02312048525474644,0.023402934368124552]"
1500,1500,9.585644073544277,23,617.858645645764,3.3366059577857996,0.6412540280993728,0.6240179756269684,1.3050940619982545,0.6409328292346254,0.07710210778745426,0.02293942349397579,0.6545001254632686,511.56907183846437,1,"[3.3366059577857996]","[1.3050940619982545]","[0.07710210778745426]","[0.6240179756269684]","[119.0]","[617.858645645764]","[23]","[511.56907183846437]","[0.6409328292346254]","[0.6412540280993728]","[9.585644073544277]","[-1496623382]","[0.6545001254632686]","[0.02293942349397579]"
1500,1500,8.249870595660921,39,1808.7832627942998,8.257130391671089,0.8414091342848267,2.462846138201182,1.765459362443238,0.8326638318367812,0.12715419501133787,0.06848081914468702,0.6298445056865871,246.9415430314025,1,"[8.257130391671089]","[1.765459362443238]","[0.12715419501133787]","[2.462846138201182]","[61.0]","[1808.7832627942998]","[39]","[246.9415430314025]","[0.8326638318367812]","[0.8414091342848267]","[8.249870595660921]","[-268829665]","[0.6298445056865871]","[0.06848081914468702]"
