evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
500,500,8.637226488746343,37,1665.6261731600366,7.4337202894187895,0.032934292252420075,3.6869087806255347,1.727097752367255,0.7381833300384957,0.09890508645715007,0.022460542045283357,0.566549825892134,391.3818050761391,1,"[7.4337202894187895]","[1.727097752367255]","[0.09890508645715007]","[3.6869087806255347]","[127.0]","[1665.6261731600366]","[37]","[391.3818050761391]","[0.7381833300384957]","[0.032934292252420075]","[8.637226488746343]","[-798824323]","[0.566549825892134]","[0.022460542045283357]"
500,500,7.6848105697692635,31,3554.6441951472657,7.283187187265591,0.19900035697036922,0.1854790681264052,1.6904785856921118,0.6486727358861076,0.07616556214393674,0.057498799838608526,0.6848101110003231,451.1468888093836,1,"[7.283187187265591]","[1.6904785856921118]","[0.07616556214393674]","[0.1854790681264052]","[100.0]","[3554.6441951472657]","[31]","[451.1468888093836]","[0.6486727358861076]","[0.19900035697036922]","[7.6848105697692635]","[528692279]","[0.6848101110003231]","[0.057498799838608526]"
500,500,9.993549487648181,36,1232.411715877038,5.7486953308230015,0.06879725087671724,3.7386882921489795,1.6898418656925884,0.67340391040311,0.10007197480881692,0.02808368886105082,0.5806111083373137,387.19909869082227,1,"[5.7486953308230015]","[1.6898418656925884]","[0.10007197480881692]","[3.7386882921489795]","[102.0]","[1232.411715877038]","[36]","[387.19909869082227]","[0.67340391040311]","[0.06879725087671724]","[9.993549487648181]","[1105105803]","[0.5806111083373137]","[0.02808368886105082]"
500,500,5.666892060386832,32,4457.302888003731,9.520667110679467,0.03579015866325396,0.45872283810600156,1.61974484843284,0.7059536594026177,0.09788327189565689,0.02182835107411971,0.6157325771081901,446.3873740457777,1,"[9.520667110679467]","[1.61974484843284]","[0.09788327189565689]","[0.45872283810600156]","[120.0]","[4457.302888003731]","[32]","[446.3873740457777]","[0.7059536594026177]","[0.03579015866325396]","[5.666892060386832]","[728811732]","[0.6157325771081901]","[0.02182835107411971]"
500,500,7.611698884787019,31,3593.6905427551296,7.727085681750746,0.3610500628403017,0.6666222638766545,1.1710205537475955,0.5535229971631618,0.048092394808398505,0.06904220252368232,0.7153890882822053,587.7574225849052,1,"[7.727085681750746]","[1.1710205537475955]","[0.048092394808398505]","[0.6666222638766545]","[100.0]","[3593.6905427551296]","[31]","[587.7574225849052]","[0.5535229971631618]","[0.3610500628403017]","[7.611698884787019]","[2119187587]","[0.7153890882822053]","[0.06904220252368232]"
500,500,7.537804147740603,12,5000.0,8.142820707174835,0.29013201753483575,0.17039399056033744,1.494007301896429,0.6068413944378599,0.0669365721997301,0.028979814712704662,0.6880612484515047,551.9634974246384,1,"[8.142820707174835]","[1.494007301896429]","[0.0669365721997301]","[0.17039399056033744]","[123.0]","[5000.0]","[12]","[551.9634974246384]","[0.6068413944378599]","[0.29013201753483575]","[7.537804147740603]","[-1904393739]","[0.6880612484515047]","[0.028979814712704662]"
500,500,10.0,28,5000.0,8.799034281556972,1.0,0.30311315929989524,1.3874870906343268,0.5290216031682364,0.07071865357746833,0.0352293738338639,0.700296339586676,506.6094563319472,2,"[8.799034281556972,8.799034281556972]","[1.1989673363692983,1.5760068448993552]","[0.06923361717882266,0.072203689976114]","[0.30311315929989524,0.30311315929989524]","[113.0,120.0]","[5000.0,5000.0]","[28,28]","[497.2713105705009,515.9476020933935]","[0.4992558114784963,0.5587873948579765]","[1.0,1.0]","[10.0,10.0]","[-1058874462,1115089888]","[0.6951962536825108,0.7053964254908413]","[0.03703812815765068,0.033420619510077125]"
500,500,8.501469003258656,27,1118.4318416980036,6.589580792218259,0.0,2.9385771656659596,1.4241869899505162,0.6446084170192669,0.09066815976110489,0.020892102574020174,0.581413924974009,458.48549982071285,1,"[6.589580792218259]","[1.4241869899505162]","[0.09066815976110489]","[2.9385771656659596]","[123.0]","[1118.4318416980036]","[27]","[458.48549982071285]","[0.6446084170192669]","[0.0]","[8.501469003258656]","[602386997]","[0.581413924974009]","[0.020892102574020174]"
500,500,8.682874840716117,26,1460.6744855475588,6.220284505166547,0.027698718120157884,4.0,1.929674942694254,0.8163648219464074,0.11561672724009513,0.02630717241912935,0.5592565739037784,382.0100295079516,1,"[6.220284505166547]","[1.929674942694254]","[0.11561672724009513]","[4.0]","[101.0]","[1460.6744855475588]","[26]","[382.0100295079516]","[0.8163648219464074]","[0.027698718120157884]","[8.682874840716117]","[-419750401]","[0.5592565739037784]","[0.02630717241912935]"
500,500,10.0,34,10.0,3.1073081337748802,0.8841540026551801,1.090275988223631,1.7830146217144203,0.7922928593883183,0.11286249727882798,0.02357163825019147,0.5805138605518105,403.30167395902674,2,"[3.1073081337748802,3.1073081337748802]","[2.252997650067497,1.3130315933613437]","[0.1341517684389753,0.09157322611868066]","[1.090275988223631,1.090275988223631]","[103.0,107.0]","[10.0,10.0]","[34,34]","[395.33290365140687,411.2704442666466]","[0.9251348679012155,0.659450850875421]","[0.8841540026551801,0.8841540026551801]","[10.0,10.0]","[-1495803161,1803545600]","[0.5329691232227801,0.6280585978808408]","[0.02352159143204449,0.023621685068338453]"
