evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
2000,2000,7.468204435150081,8,1291.5146696909362,8.740745619961855,0.6622576338196329,1.1406349816522972,1.5005723406353757,0.5261638934566074,0.09489903696800249,0.03336080505792477,0.6872049882840361,386.5991995835723,1,"[8.740745619961855]","[1.5005723406353757]","[0.09489903696800249]","[1.1406349816522972]","[104.0]","[1291.5146696909362]","[8]","[386.5991995835723]","[0.5261638934566074]","[0.6622576338196329]","[7.468204435150081]","[-531995207]","[0.6872049882840361]","[0.03336080505792477]"
2000,2000,9.155558682461821,4,2544.755592653104,8.043897450707915,0.1880302476574708,0.3108352038812293,1.2108688867770472,0.5827807272849449,0.07134342706080268,0.025137804693784786,0.7247983292942519,628.9610166090071,1,"[8.043897450707915]","[1.2108688867770472]","[0.07134342706080268]","[0.3108352038812293]","[120.0]","[2544.755592653104]","[4]","[628.9610166090071]","[0.5827807272849449]","[0.1880302476574708]","[9.155558682461821]","[-1081932585]","[0.7247983292942519]","[0.025137804693784786]"
2000,2000,10.0,35,4896.342821746642,7.659931443001,0.3194309998932529,0.1,1.3148658752354427,0.6148966051611129,0.07750316654426244,0.024993763626599552,0.671616690257462,545.1529385949235,1,"[7.659931443001]","[1.3148658752354427]","[0.07750316654426244]","[0.1]","[119.0]","[4896.342821746642]","[35]","[545.1529385949235]","[0.6148966051611129]","[0.3194309998932529]","[10.0]","[-642355855]","[0.671616690257462]","[0.024993763626599552]"
2000,2000,7.980691166565534,3,3440.186667293581,8.239047281614175,0.3062075939467892,0.1,1.4696780047344964,0.6031204231020052,0.0657159026598755,0.027125452799110366,0.6665584548770686,575.2738856009869,1,"[8.239047281614175]","[1.4696780047344964]","[0.0657159026598755]","[0.1]","[125.0]","[3440.186667293581]","[3]","[575.2738856009869]","[0.6031204231020052]","[0.3062075939467892]","[7.980691166565534]","[1819852467]","[0.6665584548770686]","[0.027125452799110366]"
2000,2000,8.280574356939137,39,3450.6986052544294,8.212867929672113,0.17231145873545625,0.11291579467291427,1.217880030240477,0.5949046616997883,0.04836890857833266,0.07587405341902438,0.7530843430211389,829.7247370215783,1,"[8.212867929672113]","[1.217880030240477]","[0.04836890857833266]","[0.11291579467291427]","[109.0]","[3450.6986052544294]","[39]","[829.7247370215783]","[0.5949046616997883]","[0.17231145873545625]","[8.280574356939137]","[-1692534681]","[0.7530843430211389]","[0.07587405341902438]"
2000,2000,9.81263020099551,5,4279.216427222837,7.975409817783356,0.4754321057507869,0.22035479239184957,1.407947882760654,0.5977501539015526,0.06689555070928013,0.025990410878164644,0.6947538704205366,603.307478351283,2,"[7.975409817783356,7.975409817783356]","[1.3230126465646541,1.492883118956654]","[0.06402175760666326,0.069769343811897]","[0.22035479239184957,0.22035479239184957]","[127.0,117.0]","[4279.216427222837,4279.216427222837]","[5,5]","[633.7755835879805,572.8393731145854]","[0.5814147659546336,0.6140855418484715]","[0.4754321057507869,0.4754321057507869]","[9.81263020099551,9.81263020099551]","[2059791292,-2129368124]","[0.712869289421782,0.6766384514192912]","[0.027063609415066418,0.024917212341262866]"
2000,2000,9.412150000941171,39,4205.432867146859,8.320945337903046,0.7001290754202572,0.302364679083163,1.4066816249909537,0.591273250873322,0.043186614410611994,0.12900754427163758,0.8001713244418114,1025.9235288184327,1,"[8.320945337903046]","[1.4066816249909537]","[0.043186614410611994]","[0.302364679083163]","[114.0]","[4205.432867146859]","[39]","[1025.9235288184327]","[0.591273250873322]","[0.7001290754202572]","[9.412150000941171]","[669554777]","[0.8001713244418114]","[0.12900754427163758]"
2000,2000,5.0,22,4999.999298824435,10.0,0.05692992066648884,0.1,1.5973070076026643,0.5719280835495144,0.09287171100404751,0.028943982125825593,0.6116660628558246,398.00968062218976,1,"[10.0]","[1.5973070076026643]","[0.09287171100404751]","[0.1]","[115.0]","[4999.999298824435]","[22]","[398.00968062218976]","[0.5719280835495144]","[0.05692992066648884]","[5.0]","[-716227708]","[0.6116660628558246]","[0.028943982125825593]"
2000,2000,7.963219671492222,27,4541.3131259335305,8.538400247160615,0.14747404757817803,0.48428611742702765,1.0822266626160433,0.48072355971778846,0.06779755107219897,0.02951648949808494,0.7296606985352594,505.19651406373237,1,"[8.538400247160615]","[1.0822266626160433]","[0.06779755107219897]","[0.48428611742702765]","[121.0]","[4541.3131259335305]","[27]","[505.19651406373237]","[0.48072355971778846]","[0.14747404757817803]","[7.963219671492222]","[1703081551]","[0.7296606985352594]","[0.02951648949808494]"
2000,2000,8.206559411341257,24,3009.730778016941,8.311234470830028,0.22883806647211058,0.1,1.4144642640270406,0.5924445234162901,0.08642000310523366,0.03530550871193248,0.6317052249852012,401.0969112827754,1,"[8.311234470830028]","[1.4144642640270406]","[0.08642000310523366]","[0.1]","[107.0]","[3009.730778016941]","[24]","[401.0969112827754]","[0.5924445234162901]","[0.22883806647211058]","[8.206559411341257]","[-1932404870]","[0.6317052249852012]","[0.03530550871193248]"
2000,2000,7.8983198886314545,19,3418.55549182172,7.350046769538935,0.2835905574495723,0.1999047325690021,1.7565835424199363,0.5879198252795332,0.08810105053683821,0.031119389436750907,0.6687620346208668,411.55543615630825,1,"[7.350046769538935]","[1.7565835424199363]","[0.08810105053683821]","[0.1999047325690021]","[113.0]","[3418.55549182172]","[19]","[411.55543615630825]","[0.5879198252795332]","[0.2835905574495723]","[7.8983198886314545]","[1803895800]","[0.6687620346208668]","[0.031119389436750907]"
2000,2000,7.670140321742763,22,3468.84762330422,7.7097247278460195,0.3441169263099307,0.674758451935319,1.5866826086681383,0.5258664723694797,0.0742134023583549,0.03697811010897261,0.6658667608424538,442.7944603797523,1,"[7.7097247278460195]","[1.5866826086681383]","[0.0742134023583549]","[0.674758451935319]","[105.0]","[3468.84762330422]","[22]","[442.7944603797523]","[0.5258664723694797]","[0.3441169263099307]","[7.670140321742763]","[-305703974]","[0.6658667608424538]","[0.03697811010897261]"
2000,2000,9.845446848385858,28,1257.614391644998,7.216644870839123,0.12296299299732014,4.0,1.7042319772072674,0.5893653011442213,0.09145945906766546,0.027924329571456456,0.6302868156250766,375.81088248669477,1,"[7.216644870839123]","[1.7042319772072674]","[0.09145945906766546]","[4.0]","[116.0]","[1257.614391644998]","[28]","[375.81088248669477]","[0.5893653011442213]","[0.12296299299732014]","[9.845446848385858]","[-62616751]","[0.6302868156250766]","[0.027924329571456456]"
2000,2000,7.127480976391871,6,2824.3785226057644,7.432515539031851,0.0531471129969078,3.210842138369106,1.392287854444279,0.5605360668497473,0.10258771929824562,0.03139870869201966,0.6497950362497417,352.963473755398,1,"[7.432515539031851]","[1.392287854444279]","[0.10258771929824562]","[3.210842138369106]","[103.0]","[2824.3785226057644]","[6]","[352.963473755398]","[0.5605360668497473]","[0.0531471129969078]","[7.127480976391871]","[279870185]","[0.6497950362497417]","[0.03139870869201966]"
2000,2000,7.384006357437472,49,3696.4230461694733,8.803380958825832,0.5487997791309471,0.831629452588079,1.3908644064276903,0.641497698704607,0.07200903475664489,0.02690887380692709,0.6868377381138615,516.6704777889598,1,"[8.803380958825832]","[1.3908644064276903]","[0.07200903475664489]","[0.831629452588079]","[116.0]","[3696.4230461694733]","[49]","[516.6704777889598]","[0.641497698704607]","[0.5487997791309471]","[7.384006357437472]","[482027923]","[0.6868377381138615]","[0.02690887380692709]"
2000,2000,8.236855143047567,41,4858.132178800043,7.6057945616056015,0.23633338037376644,0.11239533849257771,1.2765730400300705,0.5714414039566356,0.06426603073661898,0.02830143125131799,0.6967324729734226,643.7587444545919,1,"[7.6057945616056015]","[1.2765730400300705]","[0.06426603073661898]","[0.11239533849257771]","[111.0]","[4858.132178800043]","[41]","[643.7587444545919]","[0.5714414039566356]","[0.23633338037376644]","[8.236855143047567]","[86527841]","[0.6967324729734226]","[0.02830143125131799]"
2000,2000,5.0,50,1064.800563167006,7.023113633468395,0.5568680784487048,1.0126858127976996,1.4152511838084982,0.6118556774581023,0.09056140350877194,0.025642214211729228,0.6740283877055248,438.20883795264234,1,"[7.023113633468395]","[1.4152511838084982]","[0.09056140350877194]","[1.0126858127976996]","[105.0]","[1064.800563167006]","[50]","[438.20883795264234]","[0.6118556774581023]","[0.5568680784487048]","[5.0]","[1959960212]","[0.6740283877055248]","[0.025642214211729228]"
2000,2000,8.19818092067341,37,3585.9132547065287,7.785020484451414,0.3579486509926638,0.6513829637764943,1.4684646581274752,0.6240373232047071,0.0802717236219464,0.027610475367312183,0.6498678579332647,522.7772652825544,2,"[7.785020484451414,7.785020484451414]","[1.413027729592305,1.523901586662645]","[0.07709822000256114,0.08344522724133167]","[0.6513829637764943,0.6513829637764943]","[115.0,111.0]","[3585.9132547065287,3585.9132547065287]","[37,37]","[511.64479254188785,533.9097380232208]","[0.6190294123861123,0.6290452340233018]","[0.3579486509926638,0.3579486509926638]","[8.19818092067341,8.19818092067341]","[-1113310532,-415003852]","[0.670600789013991,0.6291349268525385]","[0.02823619364540072,0.026984757089223644]"
2000,2000,10.0,29,550.301066999676,2.577016278940611,0.6415475553567668,1.4994433556073428,1.924180132252385,0.7523340815213366,0.09214221532564763,0.025012099219231795,0.5925258391793159,422.35640648492364,1,"[2.577016278940611]","[1.924180132252385]","[0.09214221532564763]","[1.4994433556073428]","[121.0]","[550.301066999676]","[29]","[422.35640648492364]","[0.7523340815213366]","[0.6415475553567668]","[10.0]","[1616607333]","[0.5925258391793159]","[0.025012099219231795]"
2000,2000,9.85607933552842,50,1317.6864430615242,7.356889344108875,0.13394419664523438,4.0,1.7495122654039807,0.7799900491147373,0.10011275339913112,0.022511580957734256,0.5783766099634053,416.5792703218441,2,"[7.356889344108875,7.356889344108875]","[1.5903716164292987,1.9086529143786626]","[0.08870760233918129,0.11151790445908093]","[4.0,4.0]","[106.0,105.0]","[1317.6864430615242,1317.6864430615242]","[50,50]","[404.8882528292078,428.27028781448035]","[0.7479812703004726,0.811998827929002]","[0.13394419664523438,0.13394419664523438]","[9.85607933552842,9.85607933552842]","[-1498546276,1875751912]","[0.59702057345598,0.5597326464708308]","[0.022494207525866304,0.022528954389602212]"
2000,2000,5.532369220992722,7,2118.811765294122,8.23175220091987,0.5652710545780768,0.3131707971977414,1.1520377233656374,0.5909657449437374,0.07105567105567105,0.030100304463484728,0.6621036232322953,490.3535043095472,1,"[8.23175220091987]","[1.1520377233656374]","[0.07105567105567105]","[0.3131707971977414]","[102.0]","[2118.811765294122]","[7]","[490.3535043095472]","[0.5909657449437374]","[0.5652710545780768]","[5.532369220992722]","[1692587443]","[0.6621036232322953]","[0.030100304463484728]"
2000,2000,7.6103691104316855,14,214.1946644953305,10.0,0.38424188090524086,0.32973096064958,1.4088399390854016,0.5981542689181534,0.07645882102575016,0.027554457700394608,0.6469152041296361,470.56556333133597,1,"[10.0]","[1.4088399390854016]","[0.07645882102575016]","[0.32973096064958]","[111.0]","[214.1946644953305]","[14]","[470.56556333133597]","[0.5981542689181534]","[0.38424188090524086]","[7.6103691104316855]","[989751312]","[0.6469152041296361]","[0.027554457700394608]"
2000,2000,7.81266606357852,23,3161.0453779236186,7.85029615918937,0.2512075504557295,1.0031674254667537,1.6007429109944284,0.7253195901292032,0.09159455681194811,0.01997730493571561,0.6031526564117973,454.72938210516975,1,"[7.85029615918937]","[1.6007429109944284]","[0.09159455681194811]","[1.0031674254667537]","[122.0]","[3161.0453779236186]","[23]","[454.72938210516975]","[0.7253195901292032]","[0.2512075504557295]","[7.81266606357852]","[1492676361]","[0.6031526564117973]","[0.01997730493571561]"
2000,2000,5.0,21,5000.0,9.687849915510263,0.0,0.1,1.9154696288293114,0.7512606539463665,0.11893360572012258,0.02286962640433615,0.5447365561360702,360.70451615051866,1,"[9.687849915510263]","[1.9154696288293114]","[0.11893360572012258]","[0.1]","[119.0]","[5000.0]","[21]","[360.70451615051866]","[0.7512606539463665]","[0.0]","[5.0]","[1047295958]","[0.5447365561360702]","[0.02286962640433615]"
2000,2000,8.669603514910431,36,1475.7538782345864,7.431870820810214,0.03904366659630232,3.722100040423974,1.5230333856089997,0.5682488420714367,0.10876703796861899,0.02962616129511708,0.6227416084216282,367.15143285243795,2,"[7.431870820810214,7.431870820810214]","[1.3738702490732886,1.6721965221447108]","[0.10284363081617086,0.11469044512106712]","[3.722100040423974,3.722100040423974]","[103.0,109.0]","[1475.7538782345864,1475.7538782345864]","[36,36]","[361.93494967194135,372.36791603293455]","[0.5288581563819233,0.60763952776095]","[0.03904366659630232,0.03904366659630232]","[8.669603514910431,8.669603514910431]","[395243295,-1588635805]","[0.6532702008264405,0.5922130160168159]","[0.031251543416482265,0.028000779173751895]"
2000,2000,8.299302804300696,44,3457.0164324376365,8.214923110151881,0.16696519953457323,0.11335080064338199,1.15558048063792,0.5979142419790876,0.07355440546929909,0.027268845672375315,0.6808542361684458,520.4379222714381,3,"[8.214923110151881,8.214923110151881,8.214923110151881]","[1.4253765330330799,1.1443484728819364,1.15558048063792]","[0.07001732259206513,0.07355440546929909,0.07472678157609665]","[0.11335080064338199,0.11335080064338199,0.11335080064338199]","[116.0,119.0,114.0]","[3457.0164324376365,3457.0164324376365,3457.0164324376365]","[44,44,44]","[538.7251822000826,516.6768706223504,520.4379222714381]","[0.6102309708724308,0.5979142419790876,0.5422705467782358]","[0.16696519953457323,0.16696519953457323,0.16696519953457323]","[8.299302804300696,8.299302804300696,8.299302804300696]","[-492115568,2028524000,1504189337]","[0.6808542361684458,0.6685431229788547,0.7051781797208725]","[0.027268845672375315,0.02633677220402327,0.030516975958328262]"
2000,2000,7.001354535585108,15,3060.235301626397,9.237676527744897,0.5310884051963658,0.8485477855164909,1.3258910853241759,0.5456747100459534,0.0594618147559324,0.028208827960856584,0.7371774606981111,611.51193892884,1,"[9.237676527744897]","[1.3258910853241759]","[0.0594618147559324]","[0.8485477855164909]","[121.0]","[3060.235301626397]","[15]","[611.51193892884]","[0.5456747100459534]","[0.5310884051963658]","[7.001354535585108]","[645944569]","[0.7371774606981111]","[0.028208827960856584]"
2000,2000,6.945883631466783,40,3057.9116121656402,8.859540699107066,0.49674293266536956,0.9088436395332644,1.442616107343763,0.5970493743611824,0.07752994955863808,0.033916422674592245,0.6857083444987995,562.4847049535422,1,"[8.859540699107066]","[1.442616107343763]","[0.07752994955863808]","[0.9088436395332644]","[100.0]","[3057.9116121656402]","[40]","[562.4847049535422]","[0.5970493743611824]","[0.49674293266536956]","[6.945883631466783]","[956132802]","[0.6857083444987995]","[0.033916422674592245]"
2000,2000,8.18096988547778,27,3333.809308328135,7.591439130732517,0.2155515266473435,0.1,1.022780593480738,0.49007929475235773,0.06975631369073992,0.03383186453638955,0.7411666780507332,476.86438713494107,1,"[7.591439130732517]","[1.022780593480738]","[0.06975631369073992]","[0.1]","[105.0]","[3333.809308328135]","[27]","[476.86438713494107]","[0.49007929475235773]","[0.2155515266473435]","[8.18096988547778]","[961576526]","[0.7411666780507332]","[0.03383186453638955]"
2000,2000,7.7213614394938865,33,3680.9606457397117,7.636302057045904,0.255477637816023,0.1,1.5441147015720116,0.6728582108164001,0.08115399610136452,0.0299522388269231,0.6093535334708886,417.1105740055657,1,"[7.636302057045904]","[1.5441147015720116]","[0.08115399610136452]","[0.1]","[114.0]","[3680.9606457397117]","[33]","[417.1105740055657]","[0.6728582108164001]","[0.255477637816023]","[7.7213614394938865]","[-1471760361]","[0.6093535334708886]","[0.0299522388269231]"
2000,2000,8.66410060735737,48,1421.4298305725301,8.5837005606395,0.14328110749923123,3.3610388521275363,1.6774887429804652,0.7411392949178373,0.09416657619829732,0.02528777064182553,0.5992094448712328,366.44873217579516,2,"[8.5837005606395,8.5837005606395]","[1.4846506140299955,1.870326871930935]","[0.09318739326191586,0.09514575913467879]","[3.3610388521275363,3.3610388521275363]","[102.0,121.0]","[1421.4298305725301,1421.4298305725301]","[48,48]","[350.7041134062135,382.1933509453768]","[0.7407821173338016,0.7414964725018729]","[0.14328110749923123,0.14328110749923123]","[8.66410060735737,8.66410060735737]","[564352640,452657147]","[0.6074135419637348,0.5910053477787309]","[0.027442563706844753,0.023132977576806314]"
2000,2000,8.660906212226562,36,1353.8823460640426,8.864545027492474,0.09339772227750809,3.8154935482684973,1.5029828257637117,0.5207941645939542,0.07971254575287139,0.025058472055546985,0.6636061286965607,415.0632529803568,1,"[8.864545027492474]","[1.5029828257637117]","[0.07971254575287139]","[3.8154935482684973]","[124.0]","[1353.8823460640426]","[36]","[415.0632529803568]","[0.5207941645939542]","[0.09339772227750809]","[8.660906212226562]","[1616400283]","[0.6636061286965607]","[0.025058472055546985]"
2000,2000,10.0,16,1788.2989955995754,4.939747096883642,1.0,3.6048441188997726,1.2455944188541508,0.6223478004804306,0.06646542905535711,0.030930243658113876,0.712295886583494,705.447447129741,1,"[4.939747096883642]","[1.2455944188541508]","[0.06646542905535711]","[3.6048441188997726]","[110.0]","[1788.2989955995754]","[16]","[705.447447129741]","[0.6223478004804306]","[1.0]","[10.0]","[1063510570]","[0.712295886583494]","[0.030930243658113876]"
2000,2000,7.7259633892322,26,5000.0,6.1549157232692515,0.31846844885789605,0.11981300565019773,1.166149794150104,0.557554116308555,0.06792494549343864,0.029657997684510093,0.7008006856523792,489.5271357015716,1,"[6.1549157232692515]","[1.166149794150104]","[0.06792494549343864]","[0.11981300565019773]","[123.0]","[5000.0]","[26]","[489.5271357015716]","[0.557554116308555]","[0.31846844885789605]","[7.7259633892322]","[-1883135829]","[0.7008006856523792]","[0.029657997684510093]"
2000,2000,8.781201565751493,20,3221.5233566884344,7.465892029725201,0.25029104545475733,3.533162896797861,2.22738976834697,0.7698602597287098,0.12920893141945775,0.030221388934661097,0.5350621512197402,334.3450356458114,1,"[7.465892029725201]","[2.22738976834697]","[0.12920893141945775]","[3.533162896797861]","[101.0]","[3221.5233566884344]","[20]","[334.3450356458114]","[0.7698602597287098]","[0.25029104545475733]","[8.781201565751493]","[490384444]","[0.5350621512197402]","[0.030221388934661097]"
2000,2000,7.438511663352432,43,10.0,8.980314320272827,0.26784152547731893,0.1,1.6559292415527036,0.6925526169294919,0.10036952206443732,0.02338135286823768,0.6158304531313857,410.2590766471213,1,"[8.980314320272827]","[1.6559292415527036]","[0.10036952206443732]","[0.1]","[108.0]","[10.0]","[43]","[410.2590766471213]","[0.6925526169294919]","[0.26784152547731893]","[7.438511663352432]","[-1594105469]","[0.6158304531313857]","[0.02338135286823768]"
2000,2000,8.342516552855447,28,3185.798110891487,10.0,0.29177991396880626,0.1,1.2824489978449234,0.5626329262798814,0.08319611919611919,0.03873500868848785,0.6790997467314239,441.49842842371646,1,"[10.0]","[1.2824489978449234]","[0.08319611919611919]","[0.1]","[106.0]","[3185.798110891487]","[28]","[441.49842842371646]","[0.5626329262798814]","[0.29177991396880626]","[8.342516552855447]","[926106233]","[0.6790997467314239]","[0.03873500868848785]"
