evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,costTradeoff,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,densityConf,nwLength,meanPathLength,nwSize,costTradeoff,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
500,500,6.1202797157971744,36,0.03411620076106619,1.3848493039232064,0.6073976531171019,0.10460717009916094,0.028993843576287436,0.610443440402474,394.3179785830541,1,"[1.3848493039232064]","[0.10460717009916094]","[36]","[394.3179785830541]","[0.6073976531171019]","[101.0]","[0.03411620076106619]","[6.1202797157971744]","[1359012785]","[0.610443440402474]","[0.028993843576287436]"
500,500,6.064623718911909,36,0.025874008075961342,2.247205298253558,0.9104546581917595,0.10143284732100522,0.0208239995616701,0.48066960400207615,444.0176744890311,1,"[2.247205298253558]","[0.10143284732100522]","[36]","[444.0176744890311]","[0.9104546581917595]","[125.0]","[0.025874008075961342]","[6.064623718911909]","[-964419752]","[0.48066960400207615]","[0.0208239995616701]"
500,500,6.2134544467711414,1,0.033593139497663384,1.9263640862842346,0.6962790418415631,0.08185763888888889,0.025031141820117495,0.5753105691302715,404.6066930742838,1,"[1.9263640862842346]","[0.08185763888888889]","[1]","[404.6066930742838]","[0.6962790418415631]","[120.0]","[0.033593139497663384]","[6.2134544467711414]","[770766438]","[0.5753105691302715]","[0.025031141820117495]"
500,500,5.99108804552187,5,0.034109449060835656,1.9758492120233848,0.7889270412937464,0.12447475575329457,0.02400808864056818,0.5584453390434508,392.1366393555648,1,"[1.9758492120233848]","[0.12447475575329457]","[5]","[392.1366393555648]","[0.7889270412937464]","[106.0]","[0.034109449060835656]","[5.99108804552187]","[1054124582]","[0.5584453390434508]","[0.02400808864056818]"
500,500,6.119757251385737,42,0.03410844075158543,1.585862677544071,0.6643833954680027,0.09442275042444823,0.025203461228893973,0.6023763499847186,399.139225271959,1,"[1.585862677544071]","[0.09442275042444823]","[42]","[399.139225271959]","[0.6643833954680027]","[108.0]","[0.03410844075158543]","[6.119757251385737]","[-1822687288]","[0.6023763499847186]","[0.025203461228893973]"
500,500,9.005282239943238,41,0.03413413111874816,1.6979223694192223,0.7758952103563008,0.0933727888472414,0.02193546914765195,0.5672326262118568,464.39765129009885,1,"[1.6979223694192223]","[0.0933727888472414]","[41]","[464.39765129009885]","[0.7758952103563008]","[111.0]","[0.03413413111874816]","[9.005282239943238]","[-608854966]","[0.5672326262118568]","[0.02193546914765195]"
500,500,15.754765520419019,47,0.036608248647368016,1.5836910374416753,0.6113293776888551,0.07187785187785188,0.03260964443526824,0.6710553848172647,483.2851440827905,1,"[1.5836910374416753]","[0.07187785187785188]","[47]","[483.2851440827905]","[0.6113293776888551]","[109.0]","[0.036608248647368016]","[15.754765520419019]","[25054796]","[0.6710553848172647]","[0.03260964443526824]"
500,500,6.064583659782748,31,0.03412557717725769,1.6002946720598197,0.7188113388801176,0.08087262016656693,0.04355727793110377,0.6157398282080842,404.47039146166355,2,"[1.7784609439666677,1.422128400152972]","[0.08462970559464833,0.07711553473848555]","[31,31]","[404.9542669030623,403.98651602026473]","[0.8269296416870824,0.6106930360731527]","[91.0,92.0]","[0.03412557717725769,0.03412557717725769]","[6.064583659782748,6.064583659782748]","[875673843,-1794248398]","[0.5737813051171983,0.6576983512989701]","[0.036714360161707905,0.05040019570049963]"
500,500,6.873481888131403,33,0.03419005894282218,2.023328274717228,0.6896615226079343,0.08902997025852208,0.025177264519327842,0.5820582660546101,414.38677508867664,1,"[2.023328274717228]","[0.08902997025852208]","[33]","[414.38677508867664]","[0.6896615226079343]","[121.0]","[0.03419005894282218]","[6.873481888131403]","[1583577168]","[0.5820582660546101]","[0.025177264519327842]"
500,500,5.52572010875782,13,0.03142734282083244,1.2767409075731526,0.671664108485598,0.10529884032114184,0.026743894963131173,0.6017483233320474,368.1995610875909,1,"[1.2767409075731526]","[0.10529884032114184]","[13]","[368.1995610875909]","[0.671664108485598]","[105.0]","[0.03142734282083244]","[5.52572010875782]","[1847750743]","[0.6017483233320474]","[0.026743894963131173]"
500,500,13.06326778031135,36,0.03685071443270906,1.5564139674545485,0.5130983580619297,0.0705852042694148,0.0350810645731898,0.6744845871981535,474.26035674740365,1,"[1.5564139674545485]","[0.0705852042694148]","[36]","[474.26035674740365]","[0.5130983580619297]","[104.0]","[0.03685071443270906]","[13.06326778031135]","[2009052391]","[0.6744845871981535]","[0.0350810645731898]"
500,500,6.1188522231584725,10,0.03398003113152583,2.062120709828236,0.7708490351838861,0.10580584072560549,0.0258312250120963,0.576634475676621,398.5408816184984,1,"[2.062120709828236]","[0.10580584072560549]","[10]","[398.5408816184984]","[0.7708490351838861]","[108.0]","[0.03398003113152583]","[6.1188522231584725]","[247634516]","[0.576634475676621]","[0.0258312250120963]"
500,500,6.106184314188298,26,0.03403669165900774,1.609150607898007,0.6137616262944466,0.0931856446610545,0.02672134634576121,0.6450532848372039,405.9648880479953,1,"[1.609150607898007]","[0.0931856446610545]","[26]","[405.9648880479953]","[0.6137616262944466]","[106.0]","[0.03403669165900774]","[6.106184314188298]","[-1455458792]","[0.6450532848372039]","[0.02672134634576121]"
500,500,6.109299935498941,38,0.03414203809235327,1.5369076280577454,0.7260900778421874,0.10687661574618097,0.029777459273800478,0.580782960446257,377.8062152086946,1,"[1.5369076280577454]","[0.10687661574618097]","[38]","[377.8062152086946]","[0.7260900778421874]","[100.0]","[0.03414203809235327]","[6.109299935498941]","[-1630067182]","[0.580782960446257]","[0.029777459273800478]"
500,500,4.0,28,0.03421594549944836,1.4123913123278395,0.6946814301409325,0.10763017064386926,0.029478677023334787,0.540052505443414,329.0158065177802,1,"[1.4123913123278395]","[0.10763017064386926]","[28]","[329.0158065177802]","[0.6946814301409325]","[100.0]","[0.03421594549944836]","[4.0]","[-1823488535]","[0.540052505443414]","[0.029478677023334787]"
500,500,4.0,39,0.03414155668374421,1.3580431783139006,0.6476950851843948,0.09023221909819848,0.0732143153884519,0.702127207496664,315.6290506623799,1,"[1.3580431783139006]","[0.09023221909819848]","[39]","[315.6290506623799]","[0.6476950851843948]","[66.0]","[0.03414155668374421]","[4.0]","[-1134764589]","[0.702127207496664]","[0.0732143153884519]"
500,500,18.009235197329943,23,0.033707200312587234,2.191043434571934,0.7286847956993071,0.07556292488807827,0.026462671217805493,0.6486583665867208,597.9329961874583,1,"[2.191043434571934]","[0.07556292488807827]","[23]","[597.9329961874583]","[0.7286847956993071]","[110.0]","[0.033707200312587234]","[18.009235197329943]","[2074545280]","[0.6486583665867208]","[0.026462671217805493]"
500,500,7.414325730528894,19,0.048726904576384455,1.8546445310382658,0.7046752253830829,0.11096142069810166,0.035493410297400364,0.5735456662341376,395.46128719233286,1,"[1.8546445310382658]","[0.11096142069810166]","[19]","[395.46128719233286]","[0.7046752253830829]","[100.0]","[0.048726904576384455]","[7.414325730528894]","[-1797881180]","[0.5735456662341376]","[0.035493410297400364]"
500,500,17.213252701964542,22,0.03752411613791401,1.7506619467563156,0.6939269651966176,0.08827978549225257,0.034200529337192476,0.586628400643612,458.8332759735253,1,"[1.7506619467563156]","[0.08827978549225257]","[22]","[458.8332759735253]","[0.6939269651966176]","[107.0]","[0.03752411613791401]","[17.213252701964542]","[-1551092861]","[0.586628400643612]","[0.034200529337192476]"
500,500,6.119288411116622,47,0.03411563906393966,1.5392455259306035,0.6768613319551962,0.09963497453310695,0.026223760733151212,0.5978375959995873,377.50657136858564,1,"[1.5392455259306035]","[0.09963497453310695]","[47]","[377.50657136858564]","[0.6768613319551962]","[107.0]","[0.03411563906393966]","[6.119288411116622]","[222961189]","[0.5978375959995873]","[0.026223760733151212]"
500,500,8.85692776915094,44,0.034269245607286176,2.002944956483639,0.7876853260006538,0.10160323886639677,0.02252223587330877,0.5557439675485871,425.31490913005814,1,"[2.002944956483639]","[0.10160323886639677]","[44]","[425.31490913005814]","[0.7876853260006538]","[110.0]","[0.034269245607286176]","[8.85692776915094]","[-1499807383]","[0.5557439675485871]","[0.02252223587330877]"
500,500,9.017237923520199,25,0.0445331761715464,2.0269268557293083,0.971226454115629,0.10732593058174453,0.02559850090347945,0.4918772905726272,425.40321561748357,1,"[2.0269268557293083]","[0.10732593058174453]","[25]","[425.40321561748357]","[0.971226454115629]","[102.0]","[0.0445331761715464]","[9.017237923520199]","[-833074843]","[0.4918772905726272]","[0.02559850090347945]"
500,500,16.52002691148931,25,0.05,1.4511136399420783,0.6278691314044569,0.07325093161181966,0.031082584545636612,0.6488789900503842,478.7873262269102,1,"[1.4511136399420783]","[0.07325093161181966]","[25]","[478.7873262269102]","[0.6278691314044569]","[103.0]","[0.05]","[16.52002691148931]","[396804352]","[0.6488789900503842]","[0.031082584545636612]"
500,500,8.040539293123302,6,0.030808163584760774,1.6507679948414316,0.5497781655806239,0.09442740710042823,0.03493044523321227,0.6495977922822589,392.9443803497383,1,"[1.6507679948414316]","[0.09442740710042823]","[6]","[392.9443803497383]","[0.5497781655806239]","[103.0]","[0.030808163584760774]","[8.040539293123302]","[97462963]","[0.6495977922822589]","[0.03493044523321227]"
500,500,13.70665297630749,19,0.028219463046024948,1.4172083119382575,0.5974754408559061,0.07494426524681772,0.030768844583429815,0.6483833556322147,453.36334680865264,1,"[1.4172083119382575]","[0.07494426524681772]","[19]","[453.36334680865264]","[0.5974754408559061]","[106.0]","[0.028219463046024948]","[13.70665297630749]","[991873165]","[0.6483833556322147]","[0.030768844583429815]"
500,500,6.286334883566895,42,0.034497120175995565,2.095094549642389,0.7502195685335845,0.09838190517616353,0.026787654689741914,0.5758290483442906,383.88629636751114,1,"[2.095094549642389]","[0.09838190517616353]","[42]","[383.88629636751114]","[0.7502195685335845]","[104.0]","[0.034497120175995565]","[6.286334883566895]","[217852962]","[0.5758290483442906]","[0.026787654689741914]"
500,500,14.946726738143834,48,0.04351377332325953,2.2343658070958665,0.905276013785957,0.09517767767767768,0.02533744916312317,0.5321156482098409,462.4408921573116,1,"[2.2343658070958665]","[0.09517767767767768]","[48]","[462.4408921573116]","[0.905276013785957]","[105.0]","[0.04351377332325953]","[14.946726738143834]","[-1728431152]","[0.5321156482098409]","[0.02533744916312317]"
500,500,6.1083459080053375,16,0.03368861109514274,1.7498235437640823,0.7071573398312949,0.09953161592505855,0.027374412113375192,0.6559898848982592,371.83827963370805,1,"[1.7498235437640823]","[0.09953161592505855]","[16]","[371.83827963370805]","[0.7071573398312949]","[105.0]","[0.03368861109514274]","[6.1083459080053375]","[-300476461]","[0.6559898848982592]","[0.027374412113375192]"
500,500,5.846544476569257,45,0.03607247883036234,1.6734976912760773,0.6557016521073592,0.09568037741412354,0.023342291889746538,0.6252747189970335,417.53128343089486,1,"[1.6734976912760773]","[0.09568037741412354]","[45]","[417.53128343089486]","[0.6557016521073592]","[107.0]","[0.03607247883036234]","[5.846544476569257]","[-2108632769]","[0.6252747189970335]","[0.023342291889746538]"
500,500,6.316325890895741,30,0.034470876794749805,1.5925871232503765,0.6273268936591999,0.09490058252823375,0.03504848013088961,0.6391208533396435,359.1309092806163,1,"[1.5925871232503765]","[0.09490058252823375]","[30]","[359.1309092806163]","[0.6273268936591999]","[104.0]","[0.034470876794749805]","[6.316325890895741]","[-1957462700]","[0.6391208533396435]","[0.03504848013088961]"
500,500,6.324927490688844,7,0.03443298683170483,1.7210114496582831,0.7795712519201232,0.09313753527034241,0.02258651975194852,0.5426634008616195,401.5820447333153,3,"[1.4915231720395443,1.7210114496582831,2.293646436949191]","[0.08828791381982871,0.10306472146970437,0.09313753527034241]","[7,7,7]","[416.70454819984155,371.0594732517993,401.5820447333153]","[0.7795712519201232,0.7651086806468881,0.8340413402265682]","[121.0,115.0,123.0]","[0.03443298683170483,0.03443298683170483,0.03443298683170483]","[6.324927490688844,6.324927490688844,6.324927490688844]","[628725341,2044133285,660554812]","[0.5426634008616195,0.5744250173490866,0.5366286656602621]","[0.021887066098999784,0.026412977120352808,0.02258651975194852]"
500,500,6.934678781792899,38,0.03803136517007531,1.7695119060684594,0.7279044191250863,0.11020517395182872,0.029429197378633202,0.5855986685488085,381.4746332467574,1,"[1.7695119060684594]","[0.11020517395182872]","[38]","[381.4746332467574]","[0.7279044191250863]","[100.0]","[0.03803136517007531]","[6.934678781792899]","[-293480189]","[0.5855986685488085]","[0.029429197378633202]"
500,500,8.940940761691866,8,0.049129056679757865,1.6420258571432886,0.6548675768103487,0.09155262972324722,0.032268509058205,0.5702027826648625,405.57177629084117,2,"[1.4256057919323408,1.8584459223542362]","[0.08453500172861811,0.09857025771787634]","[8,8]","[403.2000724780909,407.94348010359147]","[0.6061549128606243,0.7035802407600732]","[104.0,110.0]","[0.049129056679757865,0.049129056679757865]","[8.940940761691866,8.940940761691866]","[-542898299,-118487323]","[0.5843572423276068,0.5560483230021181]","[0.0323830279315239,0.0321539901848861]"
500,500,6.128066961638083,21,0.034124765958003615,1.9319654394020722,0.7102959567282392,0.10853878268512415,0.025723649527979,0.5866558700640884,400.41961550570335,1,"[1.9319654394020722]","[0.10853878268512415]","[21]","[400.41961550570335]","[0.7102959567282392]","[107.0]","[0.034124765958003615]","[6.128066961638083]","[406011733]","[0.5866558700640884]","[0.025723649527979]"
500,500,18.0396067170972,23,0.0321081835151181,1.4608258420621991,0.6507633515806556,0.07017017017017017,0.024795402958361697,0.6415770921546662,586.0504671238858,1,"[1.4608258420621991]","[0.07017017017017017]","[23]","[586.0504671238858]","[0.6507633515806556]","[112.0]","[0.0321081835151181]","[18.0396067170972]","[843641242]","[0.6415770921546662]","[0.024795402958361697]"
500,500,6.121289743837853,8,0.03414893366072604,1.7348849781058298,0.6591056121645017,0.09371097652347653,0.030656405717905694,0.5952990395700046,395.94650419371754,1,"[1.7348849781058298]","[0.09371097652347653]","[8]","[395.94650419371754]","[0.6591056121645017]","[107.0]","[0.03414893366072604]","[6.121289743837853]","[-1945660030]","[0.5952990395700046]","[0.030656405717905694]"
500,500,6.02960715724716,7,0.03402957928276714,1.7739157614742682,0.6931072050390643,0.0963055363055363,0.029396946366847563,0.6177224913957055,350.8309823698881,1,"[1.7739157614742682]","[0.0963055363055363]","[7]","[350.8309823698881]","[0.6931072050390643]","[102.0]","[0.03402957928276714]","[6.02960715724716]","[1312893230]","[0.6177224913957055]","[0.029396946366847563]"
500,500,20.0,15,0.05,2.181779403855991,0.7949111662370562,0.07206246522135293,0.024682696557658066,0.6008675537387269,604.0256000577973,1,"[2.181779403855991]","[0.07206246522135293]","[15]","[604.0256000577973]","[0.7949111662370562]","[110.0]","[0.05]","[20.0]","[-453001209]","[0.6008675537387269]","[0.024682696557658066]"
500,500,5.600127994178912,14,0.034797900253105356,1.6717344398031158,0.7097590333489575,0.0976799758015729,0.027171068962516427,0.5708111006723877,386.7102203041265,1,"[1.6717344398031158]","[0.0976799758015729]","[14]","[386.7102203041265]","[0.7097590333489575]","[101.0]","[0.034797900253105356]","[5.600127994178912]","[151171081]","[0.5708111006723877]","[0.027171068962516427]"
500,500,6.100721827232583,17,0.03393293625978105,1.5695055318287883,0.764119154376384,0.09258666666666668,0.02131173862874823,0.5674412581576879,450.79164225763225,1,"[1.5695055318287883]","[0.09258666666666668]","[17]","[450.79164225763225]","[0.764119154376384]","[107.0]","[0.03393293625978105]","[6.100721827232583]","[1727197129]","[0.5674412581576879]","[0.02131173862874823]"
500,500,6.338775941971173,24,0.03678590628350403,1.7469927438222028,0.7266947567864667,0.09180191788887442,0.027610611412606845,0.574211445370254,399.8580280716276,1,"[1.7469927438222028]","[0.09180191788887442]","[24]","[399.8580280716276]","[0.7266947567864667]","[108.0]","[0.03678590628350403]","[6.338775941971173]","[1651522383]","[0.574211445370254]","[0.027610611412606845]"
500,500,17.07409451255441,45,0.03603058278183857,1.8996306015000843,0.7757605134874077,0.07713313635956666,0.02805927193797265,0.5882559318827971,524.8420133638009,1,"[1.8996306015000843]","[0.07713313635956666]","[45]","[524.8420133638009]","[0.7757605134874077]","[116.0]","[0.03603058278183857]","[17.07409451255441]","[-1251409385]","[0.5882559318827971]","[0.02805927193797265]"
500,500,20.0,14,0.03622445876178682,1.5299721427666342,0.6421180246478398,0.06259733417628154,0.029366346101754873,0.6325593337342502,575.0734761162728,1,"[1.5299721427666342]","[0.06259733417628154]","[14]","[575.0734761162728]","[0.6421180246478398]","[112.0]","[0.03622445876178682]","[20.0]","[1153700960]","[0.6325593337342502]","[0.029366346101754873]"
500,500,5.702662948493324,40,0.03292188275249589,1.6256563075657327,0.6802560458507254,0.1012596526334693,0.02788642025918253,0.5930566018049739,400.3704605737861,1,"[1.6256563075657327]","[0.1012596526334693]","[40]","[400.3704605737861]","[0.6802560458507254]","[102.0]","[0.03292188275249589]","[5.702662948493324]","[614273721]","[0.5930566018049739]","[0.02788642025918253]"
500,500,7.015331075094054,42,0.03778276256779346,1.947011359663702,0.8052623721377737,0.08389414291953756,0.019722929959354235,0.5482842273854596,475.56208561824064,1,"[1.947011359663702]","[0.08389414291953756]","[42]","[475.56208561824064]","[0.8052623721377737]","[128.0]","[0.03778276256779346]","[7.015331075094054]","[-2131451715]","[0.5482842273854596]","[0.019722929959354235]"
500,500,4.0,8,0.034105267887641094,1.9316023509444513,0.6259939558079056,0.11592515592515593,0.03270316317328246,0.6051392248852541,342.22410524032557,1,"[1.9316023509444513]","[0.11592515592515593]","[8]","[342.22410524032557]","[0.6259939558079056]","[102.0]","[0.034105267887641094]","[4.0]","[503128979]","[0.6051392248852541]","[0.03270316317328246]"
500,500,6.116941400040157,11,0.03368536131539996,1.5710059500189042,0.692494774979475,0.09538153538153538,0.024999343118117415,0.6051910404010347,429.3388070615598,1,"[1.5710059500189042]","[0.09538153538153538]","[11]","[429.3388070615598]","[0.692494774979475]","[101.0]","[0.03368536131539996]","[6.116941400040157]","[-1078916279]","[0.6051910404010347]","[0.024999343118117415]"
500,500,6.116854336179598,11,0.03367032468598217,1.4340745156428936,0.6834570292265999,0.10853052631578948,0.022422607765780544,0.6207711669854515,410.7048389930108,1,"[1.4340745156428936]","[0.10853052631578948]","[11]","[410.7048389930108]","[0.6834570292265999]","[109.0]","[0.03367032468598217]","[6.116854336179598]","[32169755]","[0.6207711669854515]","[0.022422607765780544]"
500,500,6.614497067866067,43,0.03426797638698228,2.0584434656071107,0.8613748895278303,0.1181713945350309,0.021710411164921145,0.5497529784965861,450.37944619778574,1,"[2.0584434656071107]","[0.1181713945350309]","[43]","[450.37944619778574]","[0.8613748895278303]","[105.0]","[0.03426797638698228]","[6.614497067866067]","[1159296531]","[0.5497529784965861]","[0.021710411164921145]"
500,500,6.875516340247937,12,0.03452589551583392,1.8424977874020585,0.8334683322513188,0.1132111563618413,0.024429178352096806,0.528189355371749,409.9241088309076,1,"[1.8424977874020585]","[0.1132111563618413]","[12]","[409.9241088309076]","[0.8334683322513188]","[105.0]","[0.03452589551583392]","[6.875516340247937]","[-1545224893]","[0.528189355371749]","[0.024429178352096806]"
500,500,14.99013782152584,35,0.03723866821604243,2.0138726438425194,0.764187154791992,0.08231192273648955,0.026270540375677956,0.5838039783663375,476.4025562885641,1,"[2.0138726438425194]","[0.08231192273648955]","[35]","[476.4025562885641]","[0.764187154791992]","[110.0]","[0.03723866821604243]","[14.99013782152584]","[1868435045]","[0.5838039783663375]","[0.026270540375677956]"
500,500,19.851199473047267,50,0.03646008477925979,2.1984688763866247,0.8107786005159904,0.08015877683034402,0.02196507035720255,0.609665614411196,653.6762033618942,1,"[2.1984688763866247]","[0.08015877683034402]","[50]","[653.6762033618942]","[0.8107786005159904]","[119.0]","[0.03646008477925979]","[19.851199473047267]","[1703306689]","[0.609665614411196]","[0.02196507035720255]"
500,500,9.315022318728687,27,0.03144314267694405,1.9805125779414012,0.7621608837596764,0.09959252971137521,0.026464851223069824,0.5466907469844874,420.38828203388107,1,"[1.9805125779414012]","[0.09959252971137521]","[27]","[420.38828203388107]","[0.7621608837596764]","[101.0]","[0.03144314267694405]","[9.315022318728687]","[1105272138]","[0.5466907469844874]","[0.026464851223069824]"
500,500,6.119288735727055,31,0.03411672299397799,1.9353572244911468,0.5694813573924775,0.09029426729986431,0.04189976049267951,0.7031491213358992,386.7876754233209,1,"[1.9353572244911468]","[0.09029426729986431]","[31]","[386.7876754233209]","[0.5694813573924775]","[95.0]","[0.03411672299397799]","[6.119288735727055]","[400895853]","[0.7031491213358992]","[0.04189976049267951]"
