evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,costTradeoff,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,densityConf,nwLength,meanPathLength,nwSize,costTradeoff,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
1000,1000,17.98344897355741,48,0.03083587480852732,1.6993521106775111,0.7183447221149429,0.06126837363679469,0.02761073254256825,0.618577668911141,537.1227790601739,1,"[1.6993521106775111]","[0.06126837363679469]","[48]","[537.1227790601739]","[0.7183447221149429]","[104.0]","[0.03083587480852732]","[17.98344897355741]","[727058978]","[0.618577668911141]","[0.02761073254256825]"
1000,1000,5.967113024284779,37,0.03842034930881101,2.176682940315588,0.8191226062464384,0.09787460946887767,0.01941121634381066,0.5520157981705975,463.94306993696165,1,"[2.176682940315588]","[0.09787460946887767]","[37]","[463.94306993696165]","[0.8191226062464384]","[126.0]","[0.03842034930881101]","[5.967113024284779]","[-1033484538]","[0.5520157981705975]","[0.01941121634381066]"
1000,1000,6.407555819974616,37,0.03725124945775041,1.9249265844640933,0.8245593120492154,0.10149415204678362,0.025750781167159023,0.5534069730603794,381.3311045161271,1,"[1.9249265844640933]","[0.10149415204678362]","[37]","[381.3311045161271]","[0.8245593120492154]","[104.0]","[0.03725124945775041]","[6.407555819974616]","[-2086163662]","[0.5534069730603794]","[0.025750781167159023]"
1000,1000,5.065235843164508,31,0.03966690055931929,1.8598567033764697,0.6267129269204441,0.09302041625485535,0.04696617065507533,0.6682387026414651,368.8643880280871,2,"[1.9785667083996066,1.741146698353333]","[0.09859922033835078,0.08744161217135993]","[31,31]","[353.59199072434274,384.1367853318314]","[0.6950562253119421,0.5583696285289461]","[88.0,86.0]","[0.03966690055931929,0.03966690055931929]","[5.065235843164508,5.065235843164508]","[-2008829910,-1206946511]","[0.6170169852353274,0.7194604200476027]","[0.04141628578896377,0.05251605552118689]"
1000,1000,4.8721877763408585,28,0.04651923725057577,1.582833558733053,0.6413712871159508,0.09792268281322776,0.03082497412437054,0.578092874970391,352.0876706562175,1,"[1.582833558733053]","[0.09792268281322776]","[28]","[352.0876706562175]","[0.6413712871159508]","[101.0]","[0.04651923725057577]","[4.8721877763408585]","[801035768]","[0.578092874970391]","[0.03082497412437054]"
1000,1000,17.676436102529866,20,0.02075842739585614,1.5659971618766317,0.5741256708886463,0.06613902607699454,0.033298696174937324,0.6768748113079648,469.1493217625963,1,"[1.5659971618766317]","[0.06613902607699454]","[20]","[469.1493217625963]","[0.5741256708886463]","[109.0]","[0.02075842739585614]","[17.676436102529866]","[-1019823346]","[0.6768748113079648]","[0.033298696174937324]"
1000,1000,4.0,18,0.024791851828102646,1.5659899987453019,0.6871725013041561,0.08523950413047858,0.02483202603495266,0.6107244758443477,371.7309186047894,1,"[1.5659899987453019]","[0.08523950413047858]","[18]","[371.7309186047894]","[0.6871725013041561]","[114.0]","[0.024791851828102646]","[4.0]","[1707782959]","[0.6107244758443477]","[0.02483202603495266]"
1000,1000,11.335549530864322,28,0.03398282160653804,1.604132844300214,0.5409926441329941,0.08267312088207611,0.035293638731562556,0.6897110400998202,374.5491708554658,1,"[1.604132844300214]","[0.08267312088207611]","[28]","[374.5491708554658]","[0.5409926441329941]","[104.0]","[0.03398282160653804]","[11.335549530864322]","[-1483778905]","[0.6897110400998202]","[0.035293638731562556]"
1000,1000,20.0,1,0.017695247179093914,1.4842629915734462,0.6061318621170451,0.065219509343518,0.03072268313675559,0.651249595558284,542.0625434954438,1,"[1.4842629915734462]","[0.065219509343518]","[1]","[542.0625434954438]","[0.6061318621170451]","[110.0]","[0.017695247179093914]","[20.0]","[1397559425]","[0.651249595558284]","[0.03072268313675559]"
1000,1000,5.830753132765656,14,0.021353127121884984,1.6148499432450172,0.7572752671181748,0.11003951319740793,0.02803656130236348,0.5545153608771152,345.0839159234137,1,"[1.6148499432450172]","[0.11003951319740793]","[14]","[345.0839159234137]","[0.7572752671181748]","[102.0]","[0.021353127121884984]","[5.830753132765656]","[-902299292]","[0.5545153608771152]","[0.02803656130236348]"
1000,1000,5.523854514992005,19,0.04946184679734468,1.8672803083713632,0.7756108665759137,0.11716002729228991,0.026066814471687894,0.5236034260480158,404.33929461619425,1,"[1.8672803083713632]","[0.11716002729228991]","[19]","[404.33929461619425]","[0.7756108665759137]","[103.0]","[0.04946184679734468]","[5.523854514992005]","[-106969953]","[0.5236034260480158]","[0.026066814471687894]"
1000,1000,4.0,31,0.03971764216964358,1.2862773014578857,0.603802549061772,0.08748231825154902,0.04446448208941971,0.6836028036538523,363.03592973868984,1,"[1.2862773014578857]","[0.08748231825154902]","[31]","[363.03592973868984]","[0.603802549061772]","[84.0]","[0.03971764216964358]","[4.0]","[1682842191]","[0.6836028036538523]","[0.04446448208941971]"
1000,1000,16.64263436000606,26,0.03727659359995147,1.4169889748393758,0.5991871524978742,0.06043844775627605,0.030098377141369453,0.676898142336777,530.7160281087872,2,"[1.2520464057607055,1.581931543918046]","[0.055399029725088776,0.06547786578746331]","[26,26]","[566.7339423730175,494.698113844557]","[0.5894370587479784,0.6089372462477701]","[112.0,113.0]","[0.03727659359995147,0.03727659359995147]","[16.64263436000606,16.64263436000606]","[-910806313,1577779320]","[0.6998223929346795,0.6539738917388744]","[0.029930315875615378,0.030266438407123526]"
1000,1000,5.768811534613228,13,0.02882812061479817,1.9964536848430305,0.8342649907203482,0.09836943549349564,0.019617917570678215,0.5280509885446372,451.08118839881865,1,"[1.9964536848430305]","[0.09836943549349564]","[13]","[451.08118839881865]","[0.8342649907203482]","[128.0]","[0.02882812061479817]","[5.768811534613228]","[359369758]","[0.5280509885446372]","[0.019617917570678215]"
1000,1000,16.25810376041347,18,0.041577715088576835,1.7627877389565325,0.7315948741428671,0.0772463364923464,0.034669083848278284,0.6228113613286455,452.1630895893318,2,"[2.034597680355392,1.4909777975576732]","[0.09118641402625993,0.06330625895843286]","[18,18]","[442.88824834418693,461.43793083447656]","[0.7752829438041491,0.6879068044815849]","[108.0,103.0]","[0.041577715088576835,0.041577715088576835]","[16.25810376041347,16.25810376041347]","[64839337,1111794092]","[0.6006665378170417,0.6449561848402492]","[0.03327667484544641,0.036061492851110155]"
1000,1000,10.407640018792403,21,0.03337334603394767,2.0154342127047804,0.8220341520846871,0.08477589322142565,0.029320139778196964,0.5285203878489394,414.6919319928251,1,"[2.0154342127047804]","[0.08477589322142565]","[21]","[414.6919319928251]","[0.8220341520846871]","[102.0]","[0.03337334603394767]","[10.407640018792403]","[-1491544465]","[0.5285203878489394]","[0.029320139778196964]"
1000,1000,8.396980596021692,7,0.04725282109431402,1.6697116049770682,0.7658999415736364,0.09250700280112045,0.028255418557479144,0.5619181793248892,392.70075575607757,1,"[1.6697116049770682]","[0.09250700280112045]","[7]","[392.70075575607757]","[0.7658999415736364]","[109.0]","[0.04725282109431402]","[8.396980596021692]","[-2010783383]","[0.5619181793248892]","[0.028255418557479144]"
1000,1000,6.284742447188825,34,0.04734383421294893,1.6520790130250458,0.6913115737374645,0.10138370118845501,0.024602799314830396,0.6174507965019228,426.686859545394,1,"[1.6520790130250458]","[0.10138370118845501]","[34]","[426.686859545394]","[0.6913115737374645]","[106.0]","[0.04734383421294893]","[6.284742447188825]","[1489776779]","[0.6174507965019228]","[0.024602799314830396]"
1000,1000,4.904377989594692,13,0.02031794544440615,1.8618707036743902,0.6793261293111109,0.09132716049382716,0.021110101240051627,0.60375464648964,445.7367493670347,1,"[1.8618707036743902]","[0.09132716049382716]","[13]","[445.7367493670347]","[0.6793261293111109]","[120.0]","[0.02031794544440615]","[4.904377989594692]","[1662391285]","[0.60375464648964]","[0.021110101240051627]"
1000,1000,4.0,33,0.027372081729548265,1.581800025094729,0.5592512399693789,0.08790409151275229,0.03036209323100822,0.6477327557512359,375.2362567994145,1,"[1.581800025094729]","[0.08790409151275229]","[33]","[375.2362567994145]","[0.5592512399693789]","[112.0]","[0.027372081729548265]","[4.0]","[-1085511581]","[0.6477327557512359]","[0.03036209323100822]"
1000,1000,11.618596516914494,10,0.024785523002273414,1.9872252098285836,0.8303313252069546,0.08645988270149345,0.027351289543795378,0.5507841704411984,483.3246177212839,1,"[1.9872252098285836]","[0.08645988270149345]","[10]","[483.3246177212839]","[0.8303313252069546]","[110.0]","[0.024785523002273414]","[11.618596516914494]","[-332041105]","[0.5507841704411984]","[0.027351289543795378]"
1000,1000,16.669725024272147,12,0.02480335682054017,1.7729835167694774,0.7386946800040208,0.08505529545498333,0.02454916210659169,0.6143187209917899,485.42418053248537,1,"[1.7729835167694774]","[0.08505529545498333]","[12]","[485.42418053248537]","[0.7386946800040208]","[115.0]","[0.02480335682054017]","[16.669725024272147]","[-1038370389]","[0.6143187209917899]","[0.02454916210659169]"
1000,1000,10.968949844758631,12,0.035028045025494295,1.9810880241541255,0.7857115182693096,0.09379123484386642,0.02558160303377754,0.5561688565085074,425.43366421691593,1,"[1.9810880241541255]","[0.09379123484386642]","[12]","[425.43366421691593]","[0.7857115182693096]","[108.0]","[0.035028045025494295]","[10.968949844758631]","[-111460262]","[0.5561688565085074]","[0.02558160303377754]"
1000,1000,5.974284152603815,11,0.040030958963801246,1.7162931696957338,0.7300011880402133,0.11295029239766083,0.023575540067624332,0.5767121291134536,405.62492790183194,1,"[1.7162931696957338]","[0.11295029239766083]","[11]","[405.62492790183194]","[0.7300011880402133]","[108.0]","[0.040030958963801246]","[5.974284152603815]","[-1096292671]","[0.5767121291134536]","[0.023575540067624332]"
1000,1000,17.71159416429164,33,0.040296960118588916,1.749826715809915,0.6726171576751154,0.07106997408367272,0.03531279555118816,0.6172771979816508,451.124316985959,1,"[1.749826715809915]","[0.07106997408367272]","[33]","[451.124316985959]","[0.6726171576751154]","[102.0]","[0.040296960118588916]","[17.71159416429164]","[-1749290136]","[0.6172771979816508]","[0.03531279555118816]"
1000,1000,15.945855083296388,24,0.04206891323779723,1.5677783711590736,0.631617497693397,0.0726617068231975,0.0320703686537598,0.6502755663714914,538.8784599088599,1,"[1.5677783711590736]","[0.0726617068231975]","[24]","[538.8784599088599]","[0.631617497693397]","[113.0]","[0.04206891323779723]","[15.945855083296388]","[-947266757]","[0.6502755663714914]","[0.0320703686537598]"
1000,1000,12.343543511152108,27,0.04328715063509033,1.9005975673083746,0.7590175607404465,0.08910220089102201,0.02891759383550433,0.558303797030654,424.8299735323266,1,"[1.9005975673083746]","[0.08910220089102201]","[27]","[424.8299735323266]","[0.7590175607404465]","[105.0]","[0.04328715063509033]","[12.343543511152108]","[616052677]","[0.558303797030654]","[0.02891759383550433]"
1000,1000,18.402227894576992,41,0.016145240462091807,1.6969195328960596,0.725339644807467,0.06555555555555556,0.02656224076413965,0.6125766760546256,597.4059510603039,1,"[1.6969195328960596]","[0.06555555555555556]","[41]","[597.4059510603039]","[0.725339644807467]","[109.0]","[0.016145240462091807]","[18.402227894576992]","[-314921791]","[0.6125766760546256]","[0.02656224076413965]"
1000,1000,16.676385515399133,37,0.04070376083674788,1.8283739615460968,0.706675024130481,0.08790374266884333,0.032458643239510816,0.6036020813131944,419.74196093265334,1,"[1.8283739615460968]","[0.08790374266884333]","[37]","[419.74196093265334]","[0.706675024130481]","[105.0]","[0.04070376083674788]","[16.676385515399133]","[1259158309]","[0.6036020813131944]","[0.032458643239510816]"
1000,1000,7.58117437566992,14,0.029229227983667068,1.3984778979297952,0.6476064970007975,0.08516331479104265,0.027167478525144048,0.6322698121986962,395.8092940887633,1,"[1.3984778979297952]","[0.08516331479104265]","[14]","[395.8092940887633]","[0.6476064970007975]","[103.0]","[0.029229227983667068]","[7.58117437566992]","[-1107772119]","[0.6322698121986962]","[0.027167478525144048]"
1000,1000,20.0,22,0.02536814222145098,1.7962997750912693,0.6977298467038208,0.08816716085989622,0.03764017444181514,0.5750180014409684,442.7315082361378,1,"[1.7962997750912693]","[0.08816716085989622]","[22]","[442.7315082361378]","[0.6977298467038208]","[104.0]","[0.02536814222145098]","[20.0]","[-1285268592]","[0.5750180014409684]","[0.03764017444181514]"
1000,1000,9.805923804093712,9,0.03664985490985197,1.698892343989064,0.6801889516394936,0.09229876160990712,0.024917716052704243,0.600279037663513,450.7005589490015,1,"[1.698892343989064]","[0.09229876160990712]","[9]","[450.7005589490015]","[0.6801889516394936]","[110.0]","[0.03664985490985197]","[9.805923804093712]","[370910011]","[0.600279037663513]","[0.024917716052704243]"
1000,1000,5.677540115565272,16,0.026083193397974377,1.5442539777193447,0.6728186558564438,0.10736564150357253,0.0276379110164154,0.6608666097264905,352.35517320921036,1,"[1.5442539777193447]","[0.10736564150357253]","[16]","[352.35517320921036]","[0.6728186558564438]","[102.0]","[0.026083193397974377]","[5.677540115565272]","[1368564902]","[0.6608666097264905]","[0.0276379110164154]"
1000,1000,5.762761405936396,7,0.027323764868650065,1.7157713877109564,0.6837150046445621,0.10033482575311878,0.027317548406813226,0.5973754348077454,369.30296989865667,2,"[1.6602280479765954,1.7713147274453176]","[0.11139474008976534,0.08927491141647222]","[7,7]","[356.7921944048908,381.81374539242256]","[0.6873304607846797,0.6800995485044447]","[100.0,117.0]","[0.027323764868650065,0.027323764868650065]","[5.762761405936396,5.762761405936396]","[1086433470,-1497347390]","[0.5901515839073794,0.6045992857081114]","[0.02937421720376593,0.02526087960986052]"
1000,1000,16.49178815740641,14,0.04384881430799068,1.7008315035238049,0.662476491910054,0.09279164514833305,0.029637140923958142,0.6165325581791845,459.03207483581826,1,"[1.7008315035238049]","[0.09279164514833305]","[14]","[459.03207483581826]","[0.662476491910054]","[113.0]","[0.04384881430799068]","[16.49178815740641]","[-57298029]","[0.6165325581791845]","[0.029637140923958142]"
1000,1000,6.802239773603727,22,0.04832787375690472,2.256496215373111,0.7345451934797878,0.09807004602728853,0.02848729972344993,0.535393802652169,407.26507358239746,1,"[2.256496215373111]","[0.09807004602728853]","[22]","[407.26507358239746]","[0.7345451934797878]","[112.0]","[0.04832787375690472]","[6.802239773603727]","[962180044]","[0.535393802652169]","[0.02848729972344993]"
1000,1000,15.26577250379823,19,0.05,2.1664673193860917,0.8531081006359744,0.09150514629966686,0.030010208855680013,0.5529179577201855,462.045254808355,1,"[2.1664673193860917]","[0.09150514629966686]","[19]","[462.045254808355]","[0.8531081006359744]","[105.0]","[0.05]","[15.26577250379823]","[129820258]","[0.5529179577201855]","[0.030010208855680013]"
1000,1000,12.793991245117402,45,0.03937415206640611,2.135593480849443,0.7776115767882665,0.09456131767775604,0.0261028067499061,0.5949870096395173,459.4542864372609,1,"[2.135593480849443]","[0.09456131767775604]","[45]","[459.4542864372609]","[0.7776115767882665]","[107.0]","[0.03937415206640611]","[12.793991245117402]","[-507265596]","[0.5949870096395173]","[0.0261028067499061]"
1000,1000,16.06647630087386,31,0.036749130239882376,1.2924379277707916,0.6502276279323896,0.05095211161387632,0.052748079841858815,0.6802674896610549,590.8442378454598,1,"[1.2924379277707916]","[0.05095211161387632]","[31]","[590.8442378454598]","[0.6502276279323896]","[106.0]","[0.036749130239882376]","[16.06647630087386]","[-1522627926]","[0.6802674896610549]","[0.052748079841858815]"
1000,1000,14.153706564290784,34,0.04220058297662249,1.31009565502436,0.6804694858848899,0.06440797054607797,0.023190212690187964,0.6051221142349734,535.7464265294769,1,"[1.31009565502436]","[0.06440797054607797]","[34]","[535.7464265294769]","[0.6804694858848899]","[124.0]","[0.04220058297662249]","[14.153706564290784]","[-984985551]","[0.6051221142349734]","[0.023190212690187964]"
1000,1000,17.05274691680713,45,0.024869915177940752,1.342975733496129,0.61306127182623,0.07074147622092827,0.026567649691237535,0.6643107080444476,537.4238193022883,1,"[1.342975733496129]","[0.07074147622092827]","[45]","[537.4238193022883]","[0.61306127182623]","[117.0]","[0.024869915177940752]","[17.05274691680713]","[940417949]","[0.6643107080444476]","[0.026567649691237535]"
1000,1000,11.016652096748661,44,0.039695330187573125,1.4163131919693002,0.6436428547338254,0.09171830284932188,0.025069894349076416,0.6615604101978171,447.1319478429899,1,"[1.4163131919693002]","[0.09171830284932188]","[44]","[447.1319478429899]","[0.6436428547338254]","[111.0]","[0.039695330187573125]","[11.016652096748661]","[282636368]","[0.6615604101978171]","[0.025069894349076416]"
1000,1000,19.70890056734913,30,0.016799865891830624,1.9373165335440714,0.5739642637848184,0.055637065637065636,0.055371991877762684,0.7589410942705606,557.7022353471536,1,"[1.9373165335440714]","[0.055637065637065636]","[30]","[557.7022353471536]","[0.5739642637848184]","[100.0]","[0.016799865891830624]","[19.70890056734913]","[46827091]","[0.7589410942705606]","[0.055371991877762684]"
1000,1000,19.902649548938427,22,0.05,1.4475295012789742,0.5679625746130351,0.06597412759384591,0.03545592785769242,0.640531463246189,458.2421571156595,1,"[1.4475295012789742]","[0.06597412759384591]","[22]","[458.2421571156595]","[0.5679625746130351]","[108.0]","[0.05]","[19.902649548938427]","[-1074204552]","[0.640531463246189]","[0.03545592785769242]"
1000,1000,18.255001777893185,12,0.023491999546929244,1.6203178207821833,0.7342985956555744,0.06559968537076195,0.029000553606806107,0.595838128079954,518.7314390975874,1,"[1.6203178207821833]","[0.06559968537076195]","[12]","[518.7314390975874]","[0.7342985956555744]","[102.0]","[0.023491999546929244]","[18.255001777893185]","[1081111992]","[0.595838128079954]","[0.029000553606806107]"
1000,1000,16.05054660782415,27,0.02519918264044706,2.0133596332256176,0.796944042260008,0.08932200713022631,0.030212537900126117,0.5774665507786235,475.8221366820997,1,"[2.0133596332256176]","[0.08932200713022631]","[27]","[475.8221366820997]","[0.796944042260008]","[101.0]","[0.02519918264044706]","[16.05054660782415]","[1491820076]","[0.5774665507786235]","[0.030212537900126117]"
1000,1000,5.138641972055556,47,0.04277665578823795,2.3253664275792887,0.9506674985187363,0.11908348457350271,0.023983359734196744,0.4807704276643511,400.541728631172,1,"[2.3253664275792887]","[0.11908348457350271]","[47]","[400.541728631172]","[0.9506674985187363]","[102.0]","[0.04277665578823795]","[5.138641972055556]","[1000261068]","[0.4807704276643511]","[0.023983359734196744]"
1000,1000,9.041371665591903,37,0.0361469788987579,1.4079374632316075,0.6949305278977314,0.08170808899929537,0.030875727851687088,0.6143714377506349,390.5234204883355,1,"[1.4079374632316075]","[0.08170808899929537]","[37]","[390.5234204883355]","[0.6949305278977314]","[100.0]","[0.0361469788987579]","[9.041371665591903]","[-1886554139]","[0.6143714377506349]","[0.030875727851687088]"
1000,1000,9.23353458026159,49,0.04354143390513901,1.9885888594308478,0.8131293672071048,0.0963936243936244,0.025206844831450116,0.5627653294616812,441.04518664344846,1,"[1.9885888594308478]","[0.0963936243936244]","[49]","[441.04518664344846]","[0.8131293672071048]","[104.0]","[0.04354143390513901]","[9.23353458026159]","[988179583]","[0.5627653294616812]","[0.025206844831450116]"
1000,1000,4.0,33,0.00244866524704734,1.3425322556151138,0.6857132746851866,0.08479045289557945,0.023875773087478333,0.579710321346804,377.2275491499332,1,"[1.3425322556151138]","[0.08479045289557945]","[33]","[377.2275491499332]","[0.6857132746851866]","[119.0]","[0.00244866524704734]","[4.0]","[1440075696]","[0.579710321346804]","[0.023875773087478333]"
1000,1000,12.498094381812576,27,0.03853638599830722,1.419187739019489,0.6100584956127683,0.08153826595474192,0.028314130201758495,0.6562405328644185,481.9921780760325,1,"[1.419187739019489]","[0.08153826595474192]","[27]","[481.9921780760325]","[0.6100584956127683]","[104.0]","[0.03853638599830722]","[12.498094381812576]","[-1996051870]","[0.6562405328644185]","[0.028314130201758495]"
1000,1000,4.0,11,0.04809511866017867,1.529521957185679,0.7125056263239268,0.08545473927875243,0.01857480169692022,0.5791900676557712,450.94126938750037,1,"[1.529521957185679]","[0.08545473927875243]","[11]","[450.94126938750037]","[0.7125056263239268]","[129.0]","[0.04809511866017867]","[4.0]","[-1544416321]","[0.5791900676557712]","[0.01857480169692022]"
1000,1000,15.122722570731934,25,0.037818971176700786,1.6618704122740848,0.7551791802151816,0.07946551782168221,0.026426088748559763,0.5910606951629892,486.09576945940717,1,"[1.6618704122740848]","[0.07946551782168221]","[25]","[486.09576945940717]","[0.7551791802151816]","[101.0]","[0.037818971176700786]","[15.122722570731934]","[193914929]","[0.5910606951629892]","[0.026426088748559763]"
1000,1000,19.86100530095795,39,0.024839036098677582,1.4380626635764102,0.6386017425043169,0.029149806474313863,0.12466431642493153,0.8122535934363206,792.9706571928476,1,"[1.4380626635764102]","[0.029149806474313863]","[39]","[792.9706571928476]","[0.6386017425043169]","[102.0]","[0.024839036098677582]","[19.86100530095795]","[-1401742538]","[0.8122535934363206]","[0.12466431642493153]"
1000,1000,20.0,29,0.03846553942061177,1.4830342496039257,0.5951944065891542,0.05883161460964665,0.03633050613533957,0.673240290989747,472.1678233944102,1,"[1.4830342496039257]","[0.05883161460964665]","[29]","[472.1678233944102]","[0.5951944065891542]","[115.0]","[0.03846553942061177]","[20.0]","[-1436908690]","[0.673240290989747]","[0.03633050613533957]"
1000,1000,6.931516452953721,44,0.04879116141550858,1.9516456793578423,0.8418795742360313,0.10700584795321637,0.024179968739623796,0.5413980609037589,411.46579468546327,1,"[1.9516456793578423]","[0.10700584795321637]","[44]","[411.46579468546327]","[0.8418795742360313]","[103.0]","[0.04879116141550858]","[6.931516452953721]","[1342211487]","[0.5413980609037589]","[0.024179968739623796]"
1000,1000,4.294976362185474,29,0.0,1.5489532974693054,0.6763994039865138,0.0894156996074325,0.03225207367327336,0.6197162863516817,362.1959685567093,1,"[1.5489532974693054]","[0.0894156996074325]","[29]","[362.1959685567093]","[0.6763994039865138]","[106.0]","[0.0]","[4.294976362185474]","[-1872145582]","[0.6197162863516817]","[0.03225207367327336]"
1000,1000,17.49463086870886,32,0.0494357792239628,1.947957329324301,0.8247190363314656,0.0798349528696728,0.02519301663138379,0.5892757654143733,552.8784871914479,1,"[1.947957329324301]","[0.0798349528696728]","[32]","[552.8784871914479]","[0.8247190363314656]","[112.0]","[0.0494357792239628]","[17.49463086870886]","[-508040117]","[0.5892757654143733]","[0.02519301663138379]"
1000,1000,4.0,18,0.024701308208247258,1.9210382550978973,0.7678678460827167,0.10136794436293226,0.02434083145670827,0.5825540274638004,384.4227827293238,2,"[1.8639033703687002,1.978173139827094]","[0.09579836391053541,0.10693752481532909]","[18,18]","[397.8617264039231,370.98383905472446]","[0.7687888220240845,0.766946870141349]","[112.0,112.0]","[0.024701308208247258,0.024701308208247258]","[4.0,4.0]","[360087081,696526226]","[0.5788102491576442,0.5862978057699565]","[0.023782497937549,0.02489916497586754]"
1000,1000,20.0,42,0.028480676881781738,1.4707409141733223,0.6235065523059331,0.07142309167625624,0.03226061715586426,0.6633593942149498,525.534589546293,1,"[1.4707409141733223]","[0.07142309167625624]","[42]","[525.534589546293]","[0.6235065523059331]","[108.0]","[0.028480676881781738]","[20.0]","[-811999043]","[0.6633593942149498]","[0.03226061715586426]"
1000,1000,20.0,14,0.04841077241677485,1.9113151492326637,0.7107142456001722,0.0672885807332703,0.03207573243019444,0.616332052067721,508.3399469576436,1,"[1.9113151492326637]","[0.0672885807332703]","[14]","[508.3399469576436]","[0.7107142456001722]","[108.0]","[0.04841077241677485]","[20.0]","[-2110697469]","[0.616332052067721]","[0.03207573243019444]"
